@relation spectral_mfcc_Mean_13

@attribute spectral_mfcc_Mean_12 numeric
@attribute spectral_mfcc_Mean_13 {NO,YES}
@attribute spectral_mfcc_Std_1 numeric
@attribute spectral_mfcc_Std_2 numeric
@attribute spectral_mfcc_Std_3 numeric

@data
0.824842,NO,0.3989,0.228231,0.170496
-0.094859,NO,0.414614,0.307399,0.253849
-0.664433,YES,0.333737,0.224371,0.122507
-0.310379,YES,0.42561,0.242597,0.141227
0.173257,NO,0.437683,0.263392,0.303185
-0.498597,YES,0.349185,0.269567,0.215243
-0.883979,YES,0.346383,0.188648,0.132418
-0.946808,YES,0.250462,0.265335,0.214407
-0.231998,NO,0.397137,0.256913,0.131864
-0.187808,NO,0.398524,0.261643,0.165857
-0.238477,NO,0.346802,0.16842,0.147647
-0.083531,YES,0.482633,0.274804,0.301758
-0.030406,NO,0.393069,0.284748,0.173101
0.158497,NO,0.268405,0.182504,0.196614
0.169326,YES,0.316533,0.16118,0.211135
-0.024617,YES,0.20951,0.232202,0.237527
-0.109338,YES,0.168968,0.158597,0.175444
0.428769,NO,0.29357,0.186773,0.257523
0.124093,YES,0.463433,0.16086,0.175716
-0.293444,YES,0.190497,0.191805,0.247925
0.012464,YES,0.229565,0.153477,0.194922
-0.096539,YES,0.149979,0.172609,0.109267
-0.056102,YES,0.124243,0.15057,0.157441
0.077174,YES,0.719304,0.399984,0.296246
0.761117,NO,0.353471,0.307435,0.322894
0.954062,NO,0.417271,0.286629,0.166995
0.478103,NO,0.366034,0.340685,0.345319
-0.115762,NO,0.417302,0.307082,0.183925
-0.253847,YES,0.536531,0.269653,0.265829
0.037356,YES,0.750974,0.295426,0.217753
-0.17734,YES,0.420786,0.243176,0.152096
-0.304371,YES,0.734406,0.322724,0.264422
-0.148831,YES,0.265885,0.157256,0.140825
0.267,NO,0.344596,0.190518,0.167475
0.145185,NO,0.277766,0.232973,0.246371
-0.293063,YES,0.240833,0.165947,0.219993
-0.431484,NO,0.173869,0.088202,0.131796
-0.558524,YES,0.419346,0.159542,0.240239
-0.208312,YES,1.07366,0.662485,0.27577
-0.132393,YES,0.526641,0.351592,0.181949
-0.11827,YES,0.643484,0.313445,0.200339
-0.132152,YES,0.632385,0.497005,0.14067
-0.083202,YES,0.629137,0.476292,0.12563
-0.109308,YES,0.64285,0.391557,0.132117
-0.156329,YES,0.762042,0.521451,0.174079
-0.113835,YES,0.697692,0.445246,0.225491
-0.018688,NO,0.423729,0.320002,0.233326
-0.146857,YES,0.646707,0.393839,0.195963
-0.028059,YES,0.621126,0.377814,0.242811
0.027447,NO,0.284925,0.343504,0.222906
-0.032097,NO,0.558536,0.422642,0.192068
-0.148563,NO,0.57708,0.458669,0.193614
-0.146265,YES,0.282369,0.346033,0.204322
0.162796,NO,0.409405,0.423249,0.215368
0.196893,NO,0.562886,0.382334,0.278674
0.127483,NO,0.570024,0.380412,0.286641
0.214723,NO,0.543879,0.400171,0.299998
0.203306,NO,0.644728,0.315517,0.233126
0.153483,NO,0.586502,0.354664,0.226838
0.21577,NO,0.60269,0.378898,0.206186
0.066646,NO,0.233279,0.369712,0.127844
0.015724,NO,0.407318,0.185904,0.175471
0.022904,YES,0.278501,0.214271,0.220216
0.052865,YES,0.303252,0.176056,0.136484
0.023908,YES,0.479406,0.190584,0.139006
0.03063,NO,0.388804,0.245296,0.15788
0.075793,NO,0.228725,0.223588,0.171705
0.038322,NO,0.874551,0.545487,0.313928
0.112019,NO,0.943333,0.626513,0.436532
-0.040778,YES,1.0496,0.707092,0.420382
-0.000386,YES,0.71513,0.523566,0.334932
-0.092905,YES,0.971954,0.495916,0.302401
0.072084,NO,0.997089,0.668359,0.343064
-0.020991,NO,0.867553,0.591343,0.504962
-0.022044,YES,0.784514,0.543036,0.316582
-0.137818,NO,1.110862,0.488186,0.30481
0.005106,NO,1.041854,0.509617,0.326017
-0.027174,NO,0.99321,0.683713,0.466357
0.086771,NO,0.790358,0.607889,0.394109
0.01479,NO,1.075088,0.381287,0.359796
0.166539,NO,0.917747,0.446804,0.238855
0.140828,NO,1.069504,0.51455,0.523915
-0.119753,NO,0.717894,0.446696,0.340216
-0.060955,NO,0.600473,0.137023,0.240755
0.12325,NO,0.480196,0.156808,0.22686
