fluctuation_peak_PeakPosMean,fluctuation_peak_PeakMagMean,fluctuation_centroid_Mean,rhythm_attack_time_Mean,rhythm_attack_time_Std
2.880244,NO,4.114892,0.031429,0.013452
1.74982,NO,4.009463,0.03125,0.01126
3.99063,NO,4.10712,0.031429,0.01069
1.735995,NO,4.146388,0.04,0.01
3.90809,NO,4.079061,0.03,0.01118
1.727794,NO,4.253968,0.042857,0.013801
2.868176,NO,4.116026,0.028571,0.006901
4.662267,NO,4.114438,0.033333,0.01118
3.998915,YES,4.064666,0.035,0.005774
0.578813,NO,4.198721,0.035,0.005774
3.966834,YES,4.017963,0.036667,0.008165
1.712023,NO,4.204497,0.036667,0.024221
4.015216,NO,3.91788,0.038,0.023875
1.705983,NO,4.072873,0.03,0.017321
4.031752,YES,3.999979,0.041667,0.01169
3.931383,NO,4.173895,0.033333,0.008165
0.584867,NO,4.013282,0.037143,0.007559
2.897609,NO,4.065621,0.03,0.018257
3.897926,NO,4.18162,0.0325,0.005
4.019445,NO,4.165653,0.035,0.012247
4.039908,NO,4.13201,0.04,0.008165
3.927198,NO,4.041355,0.036,0.011402
2.600136,NO,4.144974,0.046667,0.011547
1.749023,NO,4.056285,0.043333,0.011547
2.87643,NO,3.996353,0.035,0.005774
1.695325,NO,4.183419,0.05,0.011547
2.844782,NO,4.103019,0.04,0
1.753672,NO,4.009155,0.043333,0.020817
2.772246,NO,4.058701,0.035,0.008367
1.731669,NO,4.140734,0.0425,0.005
2.80468,NO,3.983153,0.04,0.024495
1.761686,NO,4.115998,0.04,0.012649
2.833038,NO,4.134252,0.036,0.005477
1.697246,NO,4.158474,0.0475,0.009574
1.169659,YES,3.91412,0.036667,0.005774
2.88377,NO,4.156301,0.03,0
2.850395,NO,4.219832,0.05,0.01
0.631883,NO,4.118564,0.04,0
5.384725,NO,4.581994,0.03,0
0.63903,NO,4.08357,0.03,0
2.847636,NO,4.350955,0.031429,0.00378
2.840583,YES,4.074604,0.035,0.007071
2.757068,NO,4.145018,0.028,0.008367
2.880151,NO,4.090896,0.03,0.013229
1.749754,NO,4.193209,0.03,0
1.693123,NO,4.126782,0.035,0.007071
3.959786,NO,4.343588,0.026667,0.005774
2.815603,YES,4.333354,0.033333,0.005774
0.618602,NO,4.124172,0.05,0.021602
3.996817,NO,4.04138,0.04,0.014142
1.723607,YES,4.057199,0.035,0.01291
1.675936,NO,4.116496,0.042,0.004472
2.858758,NO,4.015043,0.026667,0.011547
3.99516,NO,4.01305,0.044,0.015166
0.571212,NO,4.057528,0.038,0.014832
0.590347,NO,4.074267,0.042857,0.017995
2.811093,NO,4.049478,0.04,0.012247
3.99718,NO,4.060165,0.044,0.011402
3.992097,NO,4.024793,0.046,0.011402
3.896085,NO,4.002791,0.031429,0.006901
2.352352,YES,4.151462,0.045,0.017321
1.106399,YES,3.89471,0,0
1.725924,NO,3.999731,0.03,0.008165
3.99742,NO,4.045868,0.041667,0.007528
1.6753,NO,3.98649,0.032857,0.009512
3.997501,NO,4.029282,0.033333,0.010328
0.575029,NO,4.041596,0.03,0.005774
3.9004,NO,3.996992,0.0275,0.010351
0.57714,NO,4.024277,0.03,0.007559
1.676605,NO,3.994908,0.03,0.00866
1.723132,NO,4.002951,0.036667,0.012111
1.714183,NO,4.045285,0.03,0.009258
3.908792,NO,4.016698,0.028333,0.01169
1.712089,NO,4.158789,0.0475,0.005
1.663969,NO,4.137815,0.04,0.01
2.983799,NO,4.267265,0.043333,0.011547
4.373491,NO,4.257437,0.05,0
2.763073,NO,4.212482,0.04,0.017321
4.077137,NO,4.049313,0.05,0.01
3.965518,NO,4.374507,0.046667,0.005774
2.85352,NO,4.223561,0.04,0
4.913135,NO,4.402562,0.043333,0.005774
2.929527,NO,4.150032,0.045,0.01291
4.003012,NO,4.173859,0.043333,0.011547
4.884552,NO,4.448148,0.046667,0.005774
0.52825,NO,3.981768,0.04,0.02
1.718274,NO,4.011767,0.03,0
0.574782,NO,4.021694,0.05,0.01
3.904268,NO,4.025578,0.0275,0.005
0.574503,NO,4.087503,0.0225,0.009574
4.000474,NO,4.007973,0.027778,0.009718
1.675053,NO,4.023371,0.032,0.026833
4.000099,NO,3.980702,0.0225,0.005
0.564667,NO,4.039938,0.026667,0.011547
3.999134,NO,4.010816,0.036667,0.005774
1.716726,NO,4.076438,0.046667,0.037859
3.899602,NO,4.004039,0.0275,0.005
1.709417,NO,4.031166,0.035,0.007071
3.99679,NO,4.007529,0.0175,0.005
2.800442,NO,3.964047,0.04,0.012247
0.837155,YES,3.969541,0.04,0
3.875797,YES,4.214679,0.033333,0.023094
1.891692,NO,4.309827,0.026667,0.005774
3.97673,YES,4.697081,0.033333,0.025166
4.005438,YES,4.242051,0.0325,0.005
3.988389,YES,4.161835,0.023333,0.005774
4.004143,YES,4.066099,0.032,0.008367
1.70488,NO,4.043625,0.03,0.014142
3.968655,NO,4.338952,0.033333,0.023094
3.995733,YES,3.978279,0.033333,0.005774
3.997371,YES,4.08678,0.025,0.01291
4.003579,YES,4.067609,0.032,0.008367
1.703706,NO,4.054302,0.035,0.017321
2.849891,YES,4.144724,0.03,0.014142
1.071258,YES,3.97383,0.025,0.007071
1.083496,YES,3.897814,0.05,0.014142
1.75578,NO,4.158645,0.04,0
4.002621,NO,4.112456,0.058,0.027749
2.798927,NO,4.112854,0.041667,0.007528
0.582654,NO,4.068502,0.0375,0.005
3.999398,NO,3.974626,0.0425,0.012583
2.80285,NO,4.069891,0.038,0.008367
2.87684,NO,4.216801,0.03,0.008165
3.954396,NO,4.179149,0.036667,0.010328
3.996285,NO,4.107379,0.041667,0.01472
1.722155,NO,4.135739,0.038,0.014832
2.780949,NO,4.141682,0.04,0
3.997012,NO,4.255453,0.0425,0.009574
1.769418,NO,4.047044,0.04,0.007071
3.920807,NO,4.078656,0.035,0.005774
3.996873,NO,4.142339,0.036,0.011402
1.020498,YES,3.890224,0,0
0.585341,NO,3.998076,0.03375,0.005175
2.865989,NO,4.022499,0.031,0.005676
1.673704,NO,4.048501,0.03,0.005774
0.576148,NO,4.136473,0.032727,0.004671
2.858865,NO,4.08722,0.0325,0.007071
3.906656,NO,4.017927,0.02875,0.01126
2.867414,NO,4.066288,0.03,0.017321
1.671548,NO,3.995264,0.028333,0.009832
3.995671,NO,4.10253,0.036,0.020736
1.716426,NO,4.098924,0.023333,0.005774
1.67541,NO,4.022387,0.0275,0.004629
0.579283,NO,4.008117,0.035,0.007071
1.719542,NO,4.026672,0.035,0.005774
0.706903,NO,4.03244,0.028571,0.00378
1.580818,NO,3.927907,0.03,0.011952
2.871619,NO,4.042836,0.035714,0.017182
3.986525,NO,4.102938,0.038,0.004472
0.562531,NO,4.118994,0.033333,0.010328
2.855898,NO,4.031834,0.03,0.007071
2.871873,NO,4.08141,0.035,0.005774
1.692473,NO,3.981843,0.033333,0.005164
1.727505,NO,4.074631,0.036,0.008944
2.790736,NO,4.019317,0.038333,0.013292
2.875209,YES,4.111248,0.038,0.008367
1.722922,NO,4.026911,0.036667,0.008165
3.890961,NO,4.052799,0.034,0.008944
1.719241,NO,4.206501,0.034,0.008944
3.2159,YES,4.11175,0.034,0.015166
1.108427,YES,3.904091,0.03,0.006325
4.00293,NO,4.330488,0.028889,0.011667
2.830313,NO,4.443226,0.031111,0.016159
3.982734,NO,4.34871,0.030909,0.005394
2.919661,NO,4.277496,0.025,0.009258
2.906556,NO,4.300542,0.023,0.009487
0.574954,NO,4.366214,0.03,0.011952
2.902274,NO,4.059246,0.0275,0.010351
6.033799,NO,4.417092,0.027,0.006749
3.980217,NO,4.286499,0.031429,0.006901
4.05933,NO,4.083679,0.027778,0.010929
2.830031,NO,4.252751,0.028,0.013984
3.956772,NO,4.341176,0.028889,0.012693
2.892935,NO,4.16923,0.03375,0.009161
3.514193,NO,4.348745,0.031667,0.004082
3.64681,NO,4.103708,0.035,0.010488
2.893858,NO,4.074742,0.03,0.006325
2.86467,NO,4.17112,0.04,0.012649
3.861209,YES,4.312135,0.035,0.01069
2.85475,NO,4.084769,0.037143,0.00488
2.892822,NO,3.912618,0.032,0.008367
3.880831,YES,4.09409,0.033333,0.010328
3.985594,NO,4.133515,0.034,0.008944
2.82007,NO,4.151711,0.03,0.01
3.982441,NO,4.284689,0.034,0.008944
2.872596,YES,4.107379,0.035,0.010488
2.807513,NO,4.058076,0.034,0.008944
