spectral_mfcc_Mean_12,spectral_mfcc_Mean_13,spectral_mfcc_Std_1,spectral_mfcc_Std_2,spectral_mfcc_Std_3
0.043328,0.040265,0.387133,0.367164,YES
0.103342,0.106215,0.372122,0.359916,YES
0.0595,0.094411,0.267348,0.308137,YES
0.115021,0.104544,0.310908,0.406458,YES
0.092496,0.016031,0.218823,0.42468,YES
0.114913,0.056829,0.248813,0.383884,YES
0.054165,0.081194,0.283864,0.31681,YES
0.020237,0.045506,0.321938,0.361113,YES
0.057471,0.047531,0.322127,0.296625,YES
0.317595,0.017078,0.572929,0.188066,YES
0.437816,-0.437298,0.611936,0.216766,YES
0.110391,-0.255001,0.457727,0.282019,YES
-0.03473,0.268968,0.445666,0.232822,YES
-0.073142,0.284321,0.536948,0.205029,YES
-0.312526,0.121502,0.293891,0.224001,YES
-0.444555,-0.059945,0.534417,0.214606,YES
-0.543895,0.184478,0.473957,0.231576,YES
-0.575478,-0.467801,0.586015,0.372593,YES
0.061788,-0.803677,0.370232,0.270935,YES
0.216705,-0.881842,0.465631,0.287955,YES
0.259476,0.063555,0.28803,0.227129,YES
0.045809,0.128802,0.566542,0.30103,YES
-0.171108,-0.088493,0.275002,0.116135,YES
0.010556,-0.490721,0.364411,0.265049,YES
0.191688,0.130114,0.456075,0.742043,YES
-0.471324,-0.253261,0.402175,0.226408,YES
-0.159805,-0.477768,0.250487,0.1671,YES
0.061004,-0.096624,0.545963,0.241002,YES
0.570333,0.179246,0.413333,0.239794,YES
0.322538,-0.096983,0.495549,0.208948,YES
0.384924,-0.05282,0.857167,0.269067,YES
-0.190124,0.006054,0.599304,0.299062,YES
-0.010622,0.185389,0.552269,0.208877,YES
0.005134,-0.133476,0.278074,0.20815,YES
-0.041935,-0.053283,0.460544,0.293465,YES
0.013102,0.043681,0.453871,0.216623,YES
-0.035794,0.071086,0.425447,0.267672,YES
-0.20767,-0.067941,0.249823,0.257895,YES
0.040657,0.075873,1.047899,0.498677,YES
-0.215837,-0.111494,1.259124,0.83523,NO
0.256251,0.293229,1.451695,0.630396,YES
0.000598,-0.118406,0.809744,0.712054,YES
0.256753,0.394945,0.764117,0.770176,YES
0.169343,0.240834,0.952442,0.543054,YES
0.142038,0.291568,0.593019,0.504237,YES
-0.250777,0.002522,0.63462,0.332996,YES
-0.167763,0.15179,0.551062,0.263035,YES
-0.19833,-0.01178,0.360541,0.265676,YES
-0.050945,0.293235,0.492811,0.319345,YES
-0.081663,0.184013,0.325822,0.277509,YES
-0.060663,-0.046884,0.716885,0.185089,YES
-0.08182,0.029155,0.443931,0.198842,YES
-0.08364,0.009572,0.666155,0.237287,YES
-0.01456,0.014492,0.632314,0.254634,YES
-0.093278,0.038153,0.776344,0.354186,YES
-0.043875,0.038341,0.667826,0.209907,YES
-0.092873,0.001418,0.695916,0.257653,YES
-0.101257,0.024741,0.652831,0.353243,YES
-0.04065,-0.013454,0.639077,0.326279,YES
-0.093556,0.003469,0.625626,0.29335,YES
-0.103405,0.031288,0.581256,0.257551,YES
-0.039472,0.065458,0.669344,0.263474,YES
0.013482,0.062121,0.55281,0.223443,YES
0.125457,0.105517,1.420497,0.480585,YES
0.1054,0.070562,0.128155,0.15787,YES
0.096005,0.041381,0.163571,0.14543,YES
0.006428,0.00434,0.172036,0.137254,YES
0.103681,0.100919,0.221179,0.120745,YES
-0.00742,0.079427,0.181689,0.161224,YES
0.073249,0.131826,0.171411,0.14959,YES
-0.074124,0.049185,0.2176,0.138753,YES
0.076023,0.192381,0.161218,0.148974,YES
0.074579,0.089305,0.325827,0.485346,YES
0.049755,0.042738,0.226603,0.174736,YES
0.069321,0.012018,0.126178,0.150111,YES
0.130241,0.142704,0.160626,0.139263,YES
-0.018511,0.006352,0.235256,0.287439,YES
-0.183868,-0.186487,0.337916,0.279026,YES
0.08845,-0.031564,0.204971,0.149075,YES
-0.144698,-0.090945,0.374687,0.215436,YES
-0.055086,-0.2602,0.25215,0.168279,YES
0.058672,0.090384,0.321556,0.199489,YES
0.022739,0.042942,0.188562,0.172272,YES
-0.125622,0.041593,0.216313,0.207969,YES
-0.167319,0.051463,0.255258,0.131653,YES
-0.290877,-0.143696,0.189749,0.155078,YES
-0.141251,-0.026484,0.194527,0.172491,YES
-0.195912,-0.11822,0.291618,0.150125,YES
-0.077084,-0.209707,0.378684,0.230338,YES
-0.300304,-0.209243,0.388847,0.282151,YES
-0.017465,0.031963,0.271771,0.183286,YES
0.001123,0.003324,0.291118,0.175495,YES
0.003801,0.003187,0.19999,0.160117,YES
0.017661,0.047223,0.188838,0.18805,YES
-0.058108,-0.094518,0.206151,0.191672,YES
-0.120866,-0.156462,0.266674,0.23425,YES
-0.113389,0.008607,0.150673,0.177229,YES
0.017771,0.055976,0.188263,0.12138,YES
-0.067978,-0.046552,0.17226,0.193952,YES
-0.049527,-0.051275,0.245785,0.206167,YES
-0.114691,-0.118356,0.228559,0.200075,YES
-0.167486,-0.08976,0.429952,0.43792,YES
-0.057197,-0.099612,0.338043,0.221698,YES
-0.205122,-0.185579,0.368367,0.3053,YES
-0.349963,-0.060236,0.348877,0.305099,YES
-0.183393,-0.077959,0.377434,0.302405,YES
-0.00951,-0.055402,0.532349,0.175244,YES
-0.073793,0.011896,0.306161,0.211742,YES
-0.104653,0.110642,0.388658,0.135545,YES
-0.108693,0.019934,0.487135,0.368999,YES
-0.043902,-0.066348,0.320629,0.183985,YES
-0.210393,0.132709,0.491362,0.190196,YES
-0.248171,0.165506,0.335654,0.283368,YES
-0.173253,-0.012662,0.412058,0.1926,YES
-0.192964,0.140617,0.490605,0.175393,YES
0.089329,0.059021,0.16059,0.306235,YES
0.131099,0.208353,0.178869,0.276039,YES
-0.05328,0.163667,0.133065,0.281894,YES
-0.051465,0.144441,0.234728,0.090541,YES
0.013353,0.005766,0.19012,0.320017,YES
-0.161299,-0.249741,0.227074,0.332942,YES
-0.23759,-0.193979,0.168734,0.14387,YES
0.200223,0.329153,0.142623,0.191229,YES
0.103033,0.178014,0.149936,0.318794,YES
-0.017772,0.027114,0.181098,0.206095,YES
0.098994,0.174365,0.171487,0.206014,YES
0.150816,0.116629,0.379625,0.41432,YES
0.127388,0.06976,0.21799,0.219483,YES
0.097381,0.022705,0.19728,0.157068,YES
-0.067012,-0.286966,0.323613,0.286473,YES
-0.408546,-0.73509,0.232904,0.271615,YES
-0.096087,-0.177244,0.365881,0.283803,YES
-0.253405,-0.350813,0.214862,0.205426,YES
-0.339847,-0.05308,0.229908,0.108226,YES
-0.273347,-0.208931,0.156579,0.144771,YES
-0.094913,-0.378089,0.207764,0.210476,YES
-0.138574,-0.432871,0.147825,0.167684,YES
0.072658,-0.235265,0.155329,0.134738,YES
-0.098214,-0.313433,0.211278,0.196078,YES
-0.082701,-0.356787,0.126318,0.133724,YES
-0.053355,-0.226804,0.265087,0.251917,YES
-0.378189,-0.275229,0.178736,0.192419,YES
-0.247301,-0.224107,0.257558,0.197091,YES
-0.274899,-0.293901,0.190945,0.195834,YES
-0.065055,0.017935,0.237091,0.148192,YES
0.007096,0.067205,0.224789,0.160185,YES
0.056126,0.124067,0.344535,0.221802,YES
-0.045348,0.129366,0.480836,0.358884,YES
-0.140645,0.017822,0.489933,0.310001,YES
-0.073394,0.060186,0.421255,0.359926,YES
0.073551,0.134361,0.445753,0.24729,YES
0.076436,0.120301,0.466574,0.388324,YES
0.056513,0.157774,0.527318,0.358933,YES
0.062944,0.044213,0.38093,0.304782,YES
0.082582,0.04516,0.344988,0.344097,YES
0.071397,0.110086,0.432695,0.34352,YES
-0.048019,0.224816,0.648311,0.480514,YES
0.051126,0.18196,0.50399,0.355496,YES
0.183423,0.161998,0.644262,0.455817,YES
0.202529,0.184404,0.346858,0.229426,YES
0.180893,0.264813,0.395227,0.280324,YES
-0.056737,0.040495,0.908844,0.336849,YES
-0.196739,-0.008109,0.30831,0.197686,YES
-0.072395,0.000448,0.349773,0.183274,YES
0.050303,0.015545,0.417049,0.230212,YES
0.116301,0.015262,0.338129,0.296779,YES
0.082809,0.023816,0.287239,0.27972,YES
0.036382,-0.196965,0.344705,0.292226,YES
-0.113003,-0.16797,0.36999,0.209273,YES
-0.182739,0.183383,0.273899,0.219708,YES
0.030377,0.155991,0.320661,0.229249,YES
-0.121804,-0.055847,0.358473,0.271969,YES
-0.027111,-0.075767,0.314973,0.275232,YES
-0.122228,-0.179409,0.194819,0.207826,YES
0.105964,-0.09729,0.237761,0.190804,YES
-0.056256,-0.33834,0.21245,0.169977,YES
0.213433,0.017981,1.02371,0.176627,YES
-0.062438,0.01557,0.299842,0.175193,YES
0.019537,0.077734,0.170087,0.147097,YES
0.053943,0.046284,0.176309,0.138064,YES
-0.299366,-0.124753,0.167508,0.16,YES
-0.385721,-0.366923,0.237065,0.213248,YES
-0.201013,-0.389848,0.125055,0.146595,YES
-0.226305,-0.312142,0.134349,0.167614,YES
-0.023194,-0.156655,0.210453,0.146929,YES
-0.161479,-0.042619,0.22375,0.109625,YES
-0.113729,-0.054904,0.18161,0.121571,YES
0.034577,0.139844,0.317978,0.118068,YES
0.232631,0.011181,0.210289,0.154164,YES
0.223102,0.155519,0.213176,0.144628,YES
-0.051588,-0.153715,0.405405,0.184616,YES
0.083158,-0.136449,0.26907,0.19382,YES
0.050964,0.007772,0.176116,0.266209,YES
-0.040245,0.093308,0.178438,0.194015,YES
-0.034395,-0.007236,0.341797,0.137298,YES
0.002802,-0.035164,0.213814,0.163421,YES
0.279096,0.114751,0.155031,0.18469,YES
0.16125,0.174367,0.296344,0.304386,YES
0.234552,0.175923,0.316714,0.269414,YES
0.182185,-0.033742,0.308035,0.198816,YES
0.137455,-0.05265,0.649175,0.303026,YES
-0.223382,-0.103984,0.215258,0.18234,YES
-0.156339,-0.176459,0.196192,0.148371,YES
-0.077658,-0.165276,0.129173,0.177652,YES
-0.062576,-0.255616,0.197502,0.153995,YES
-0.018745,-0.14192,0.542661,0.289661,YES
-0.025736,-0.021548,0.426603,0.170344,YES
-0.039046,-0.008196,0.356277,0.338657,YES
0.01753,0.105907,0.379452,0.222801,YES
0.009017,0.0283,0.374127,0.220956,YES
0.158174,0.094385,0.27989,0.258702,YES
-0.008437,-0.048177,0.249665,0.247747,YES
-0.025192,0.095173,0.362474,0.244743,YES
0.018797,-0.015912,0.364224,0.20884,YES
0.085407,0.057499,0.313633,0.250402,YES
-0.042745,-0.05207,0.535863,0.173424,YES
0.022128,0.00414,0.546628,0.215092,YES
0.06609,-0.035673,0.462062,0.263453,YES
0.029724,0.006635,0.382422,0.184473,YES
-0.020528,-0.026082,0.364855,0.193101,YES
-0.057292,-0.172062,0.231197,0.163606,YES
-0.027616,-0.034201,0.742416,0.341306,YES
-0.186156,-0.139965,0.130859,0.09812,YES
-0.116868,-0.182672,0.13934,0.154214,YES
-0.136115,-0.14523,0.280499,0.175052,YES
-0.125617,-0.092722,0.308082,0.253858,YES
-0.11797,-0.163754,0.425976,0.249371,YES
-0.279886,-0.2739,0.214471,0.152515,YES
-0.109603,-0.268649,0.194119,0.136109,YES
-0.182976,-0.122244,0.195044,0.150614,YES
-0.134411,-0.015729,0.158801,0.13691,YES
-0.067268,-0.054434,0.250877,0.21235,YES
-0.245024,-0.100403,0.155474,0.146691,YES
-0.13342,-0.134661,0.15041,0.134576,YES
-0.133186,-0.078254,0.214115,0.173548,YES
-0.234197,-0.150069,0.173673,0.156993,YES
-0.10646,-0.240293,1.150429,0.382126,YES
-0.24406,-0.371717,0.412112,0.220579,YES
-0.586103,-0.492584,0.22086,0.175027,YES
-0.388172,0.009268,0.27223,0.229277,YES
-0.21245,0.080936,0.376801,0.177368,YES
-0.317405,-0.007227,0.162709,0.163987,YES
0.182138,-0.055414,0.497729,0.186553,YES
0.283361,0.173552,0.266063,0.14369,YES
0.19131,0.157669,0.150835,0.132762,YES
0.099865,0.063986,0.184924,0.141457,YES
-0.133917,0.013831,0.189994,0.301877,YES
-0.139501,-0.147955,0.21218,0.17566,YES
-0.471849,-0.603241,0.268421,0.151417,YES
-0.272277,-0.327127,0.450061,0.153454,YES
-0.327854,-0.351214,0.332365,0.24568,YES
0.029563,0.027283,0.330411,0.294438,YES
0.073379,0.055662,0.379967,0.272166,YES
-0.011551,0.001098,0.330055,0.204938,YES
0.037692,-0.02611,0.388285,0.155063,YES
-0.072932,-0.050162,0.283776,0.202914,YES
-0.011653,-0.034363,0.290351,0.226519,YES
0.006989,0.012195,0.25589,0.252969,YES
0.03241,0.019441,0.195591,0.167065,YES
-0.067121,-0.06602,0.241329,0.252362,YES
-0.022659,-0.021867,0.24602,0.207514,YES
-0.038213,-0.079434,0.254751,0.21466,YES
-0.11013,-0.0484,0.257051,0.161903,YES
-0.082263,-0.06377,0.200956,0.187786,YES
-0.136176,-0.047617,0.139043,0.173323,YES
-0.131473,0.020542,0.180293,0.136872,YES
-0.06924,0.030017,0.531485,0.213617,YES
0.111593,-0.015312,0.447851,0.245389,YES
0.163165,0.098575,0.321891,0.214102,YES
0.107805,0.101582,0.141305,0.153054,YES
0.045154,-0.055767,0.181861,0.140952,YES
0.045506,-0.021224,0.208507,0.193108,YES
0.167787,0.042885,0.265344,0.188751,YES
-0.015388,-0.10333,0.121042,0.135798,YES
0.062801,-0.178983,0.228066,0.176407,YES
0.09504,-0.015194,0.281633,0.24615,YES
0.104319,0.042766,0.2333,0.232146,YES
-0.013036,-0.125951,0.20584,0.240106,YES
0.00721,-0.084515,0.198114,0.185236,YES
0.036976,-0.097852,0.316512,0.236485,YES
0.012812,-0.163441,0.203716,0.214563,YES
-0.064408,-0.169431,0.163712,0.183453,YES
-0.119044,0.175474,0.262266,0.2842,YES
-0.148002,0.36363,0.205147,0.193178,YES
-0.050757,0.213611,0.311691,0.201637,YES
0.06518,-0.023423,0.280037,0.301751,YES
0.098045,0.26127,0.346676,0.230247,YES
-0.209235,0.033958,0.284899,0.232833,YES
-0.217132,0.045966,0.264075,0.283218,YES
-0.078961,-0.035168,0.256854,0.169049,YES
-0.036155,0.165648,0.261669,0.198223,YES
-0.214164,0.37504,0.28696,0.26562,YES
-0.081219,0.228277,0.255762,0.228827,YES
0.092621,0.117808,0.191588,0.212091,YES
0.319789,0.085496,0.177117,0.353225,YES
-0.084602,-0.180367,0.190188,0.182165,YES
-0.089748,-0.036211,0.163997,0.191731,YES
-0.163413,-0.0293,0.218233,0.143174,YES
-0.007476,-0.091854,0.795826,0.284864,YES
-0.004717,-0.090463,0.842201,0.331412,YES
0.075024,-0.031149,0.565777,0.411455,YES
0.067698,-0.05857,0.487764,0.516201,YES
-0.056728,-0.024818,0.49652,0.469546,YES
0.077148,-0.073567,0.612167,0.391816,YES
-0.034876,-0.219082,0.649416,0.413697,YES
0.0882,0.023448,0.722117,0.334822,YES
0.095788,0.045663,0.626115,0.467827,YES
0.143696,0.072726,0.580122,0.449836,YES
-0.017668,0.073501,0.670739,0.417994,YES
0.034343,-0.181303,0.600672,0.364759,YES
0.128573,-0.005493,0.751648,0.377136,YES
0.108668,0.047888,0.392838,0.299819,YES
0.088615,0.052068,0.337275,0.251788,YES
0.034095,-0.016736,0.308274,0.177761,YES
0.058922,0.086302,0.299978,0.176111,YES
0.069305,0.048928,0.319854,0.235499,YES
0.05124,0.003107,0.321253,0.20114,YES
0.076516,0.027646,0.307351,0.185463,YES
0.080998,0.067211,0.319308,0.261041,YES
0.052329,-0.006836,0.273979,0.21576,YES
0.049716,0.06643,0.33123,0.15352,YES
0.078839,0.057053,0.315744,0.250024,YES
0.109909,0.018487,0.297301,0.280875,YES
-0.164467,-0.178228,0.647255,0.133575,YES
-0.132741,-0.167304,0.253233,0.175128,YES
0.079319,0.047056,0.167596,0.170392,YES
0.103783,0.068071,0.583738,0.29845,YES
0.056249,0.025246,0.39511,0.213558,YES
0.035728,-0.038852,0.78838,0.329649,YES
-0.041572,0.027861,0.84508,0.350262,YES
0.041498,0.034948,0.9752,0.369785,YES
0.015245,0.038903,1.002298,0.400437,YES
-0.081987,0.062758,1.081389,0.465939,YES
-0.272444,-0.136083,0.787572,0.256881,YES
-0.108556,-0.130623,0.92758,0.428317,YES
-0.04809,-0.058534,1.17866,0.3017,YES
0.011978,-0.008499,1.016672,0.410838,YES
-0.146973,-0.037147,0.887672,0.290848,YES
-0.11506,-0.001163,0.91942,0.456378,YES
0.148827,0.361999,0.37836,0.388603,YES
0.10633,0.063212,0.383025,0.194052,YES
0.093715,0.084289,0.288751,0.291604,YES
0.028491,0.383014,0.261088,0.270657,YES
0.271751,0.241284,0.269119,0.350285,YES
-0.079162,-0.399568,0.346754,0.212218,YES
0.25387,-0.340827,0.355617,0.201888,YES
0.381006,-0.408451,0.278509,0.360207,YES
0.398458,-0.249115,0.214564,0.149722,YES
0.486862,-0.045567,0.263052,0.371806,YES
0.353346,0.04323,0.463754,0.238216,YES
0.275147,0.361492,0.391051,0.268139,YES
0.216986,0.092168,0.25565,0.393413,YES
-0.02909,-0.254388,0.220281,0.258182,YES
-0.111674,-0.46536,0.11654,0.180883,YES
0.18681,0.204356,0.594374,0.222114,YES
-0.290674,0.151088,0.48356,0.244346,YES
-0.419856,0.006093,0.624673,0.369208,YES
-0.368865,-0.387961,0.508279,0.298347,YES
-0.394942,-0.236498,0.402039,0.166941,YES
-0.243847,-0.023549,0.420236,0.378706,YES
-0.065758,0.144542,0.440242,0.239902,YES
0.1349,0.090587,0.390893,0.203931,YES
0.010557,0.022936,0.495624,0.335321,YES
0.126281,0.298711,0.413805,0.225621,YES
-0.205953,-0.251293,0.589168,0.228781,YES
0.113061,-0.142289,0.324408,0.202863,YES
-0.045923,-0.312347,0.873314,0.441947,YES
0.114539,-0.196277,0.561819,0.360221,YES
0.117469,0.162455,0.809861,0.342491,YES
-0.088046,-0.184743,0.873915,0.284948,YES
0.020664,-0.134781,0.899828,0.369053,YES
0.021,-0.329857,0.419323,0.470746,YES
-0.017372,-0.278224,0.790888,0.334676,YES
0.27879,-0.099627,1.114236,0.38726,YES
0.138666,-0.265731,0.782224,0.413281,YES
0.036365,-0.241725,0.858387,0.294224,YES
0.138062,-0.056076,1.053921,0.465481,YES
-0.004312,-0.284207,0.845132,0.408878,YES
0.019892,-0.300954,0.401113,0.361024,YES
-0.203847,-0.429599,1.013834,0.285976,YES
-0.337642,0.071051,0.775311,0.381504,YES
-0.054223,0.205681,0.599486,0.294082,YES
0.000523,-0.352504,0.508672,0.359463,YES
-0.513627,0.188634,1.123168,0.295602,YES
-0.100306,0.069262,0.709766,0.404704,YES
-0.189748,-0.084012,0.697013,0.333695,YES
-0.385717,-0.009261,0.438055,0.285907,YES
-0.151154,0.204682,0.714005,0.380022,YES
0.051245,0.240135,0.740198,0.547782,YES
0.106708,-0.219056,0.489905,0.37883,YES
-0.140016,0.01405,0.836103,0.320269,YES
0.092463,-0.106036,0.563974,0.466617,YES
-0.003772,-0.234375,0.14608,0.125673,YES
-0.034206,-0.022211,0.231584,0.239471,YES
-0.023678,-0.015655,0.737685,0.434442,YES
-0.000388,0.198308,0.53053,0.456424,YES
-0.055826,-0.078043,0.172739,0.177161,YES
-0.077409,-0.159554,0.20854,0.172611,YES
0.091537,-0.100875,0.246114,0.220402,YES
0.260218,0.049734,0.297841,0.36823,YES
0.092133,-0.003845,0.474348,0.24138,YES
0.047042,-0.100303,0.217052,0.204607,YES
0.038415,0.068495,0.275467,0.272271,YES
0.172929,0.310752,0.367284,0.216375,YES
0.281943,0.294338,0.86665,0.290064,YES
0.178258,0.289199,0.425471,0.195632,YES
0.376018,0.398828,0.305435,0.208618,YES
-0.10059,-0.012443,0.254287,0.171164,YES
-0.378558,-0.24179,0.185558,0.141774,YES
-0.329111,-0.182472,0.264867,0.170164,YES
-0.442545,-0.333678,0.242394,0.13112,YES
-0.322317,-0.102932,0.196696,0.175896,YES
-0.067346,-0.035577,0.206081,0.18723,YES
0.031648,-0.111204,0.20435,0.231985,YES
-0.130676,-0.241819,0.214517,0.209175,YES
-0.143437,-0.063092,0.334315,0.151096,YES
-0.096711,-0.02741,0.136742,0.126507,YES
-0.007944,0.013157,0.265098,0.253815,YES
-0.099318,-0.012216,0.33353,0.218878,YES
-0.180766,0.060267,1.032625,0.278019,YES
-0.066149,-0.088864,0.252478,0.131389,YES
0.089513,0.057129,0.195316,0.152801,YES
0.178324,-0.126104,0.158653,0.179277,YES
0.107637,-0.118502,0.194098,0.134064,YES
-0.083151,-0.042464,0.234492,0.18784,YES
-0.063161,0.065938,0.192867,0.220539,YES
-0.074775,0.154323,0.179641,0.123901,YES
0.158582,0.096375,0.171052,0.15882,YES
0.014501,0.105219,0.172187,0.163374,YES
-0.104787,0.057219,0.254209,0.268405,YES
0.117643,-0.049205,0.147145,0.166377,YES
0.058309,-0.199364,0.167545,0.211825,YES
-0.010571,-0.204834,0.106762,0.155204,YES
0.1011,-0.242278,0.367098,0.255038,YES
-0.214733,-0.000422,0.62512,0.531391,YES
0.122929,0.043242,0.370196,0.31295,YES
0.058647,0.006415,0.41873,0.23163,YES
0.027091,0.001381,0.439535,0.262944,YES
0.038714,0.087353,0.306712,0.181962,YES
0.068707,0.060596,0.42699,0.186909,YES
0.124517,0.029441,0.42415,0.281058,YES
0.035065,0.068093,0.600145,0.233696,YES
-0.144373,-0.038715,0.493464,0.183346,YES
0.058015,0.043939,0.37149,0.291934,YES
0.062778,0.131593,0.349428,0.154562,YES
0.003379,0.094626,0.455672,0.31782,YES
0.142044,0.126845,0.345105,0.208538,YES
0.106456,0.134823,0.48547,0.244019,YES
0.022326,0.018777,0.887153,0.318602,YES
-0.10702,-0.110042,0.501255,0.21007,YES
0.090138,-0.028901,0.405125,0.254246,YES
0.118514,0.005468,0.350834,0.253035,YES
0.002985,0.018038,0.598257,0.176967,YES
-0.401774,-0.246042,0.614465,0.219985,YES
-0.137816,-0.046033,0.31208,0.167245,YES
-0.066328,-0.076277,0.693801,0.315258,YES
-0.106135,-0.042299,0.51586,0.344809,YES
0.009417,0.031695,0.481801,0.387455,YES
0.016638,0.015198,0.394235,0.333085,YES
0.068766,0.051515,0.494093,0.335923,YES
-0.261236,-0.268084,0.510778,0.191251,YES
-0.707528,-0.33233,0.484441,0.243887,YES
-0.04005,-0.116498,0.199838,0.205396,YES
0.152401,-0.065001,0.124759,0.167903,YES
-0.063892,-0.110303,0.122255,0.135633,YES
-0.016913,-0.164137,0.095613,0.133457,YES
0.086928,-0.004668,0.188376,0.132271,YES
0.063153,-0.155168,0.124868,0.134257,YES
0.0169,-0.152257,0.217376,0.173231,YES
-0.089848,-0.280168,0.20265,0.173141,YES
0.007921,-0.120499,0.255438,0.212068,YES
-0.023544,-0.014999,0.246409,0.19546,YES
-0.02926,0.198754,0.196098,0.197513,YES
-0.176567,0.16032,0.244084,0.16974,YES
0.205743,0.13138,0.19311,0.302452,YES
0.145246,0.033579,0.218547,0.208729,YES
-0.007389,-0.066693,0.207649,0.118233,YES
0.116509,0.049009,0.241118,0.173133,YES
0.171925,0.079441,0.235702,0.166183,YES
0.141387,-0.034935,0.189383,0.137564,YES
0.195886,0.070218,0.248186,0.129074,YES
0.090213,-0.039947,0.194426,0.143935,YES
0.033213,0.0635,0.230909,0.165344,YES
0.131558,0.058364,0.206561,0.201811,YES
-0.082149,-0.255354,0.344899,0.180419,YES
0.093785,-0.113558,0.220903,0.182872,YES
0.219176,0.131626,0.286952,0.228413,YES
0.133105,0.09355,0.237621,0.140046,YES
0.152882,0.17846,0.210592,0.288064,YES
-0.125311,0.352957,1.10865,0.496718,YES
-0.243019,0.244808,1.047565,0.423599,YES
-0.202089,0.109531,1.129198,0.366519,YES
-0.36234,0.069273,0.991022,0.298289,YES
0.0436,0.160084,1.076808,0.402856,YES
-0.208275,0.168606,1.175366,0.425615,YES
-0.150994,0.031481,1.34183,0.362853,YES
-0.286652,-0.115472,1.038829,0.338047,YES
-0.195466,0.110712,1.119611,0.347583,YES
-0.369973,0.1658,0.930291,0.453564,YES
-0.390537,0.029713,1.215567,0.516094,YES
-0.354011,0.05447,0.931997,0.33431,YES
-0.15444,0.120071,0.975943,0.435676,YES
-0.002536,0.235351,1.009941,0.477152,YES
-0.225756,0.081427,1.058002,0.366954,YES
-0.098184,-0.117025,0.219445,0.156098,YES
-0.120313,0.011949,0.18396,0.174889,YES
0.02555,0.15258,0.217923,0.158177,YES
0.122025,0.308053,0.189269,0.166193,YES
0.123247,0.286288,0.161432,0.140217,YES
0.009919,0.197106,0.174209,0.182732,YES
0.074071,0.211507,0.228045,0.167783,YES
0.161396,0.221503,0.202063,0.157973,YES
-0.190164,-0.379116,0.270722,0.155491,YES
-0.451128,-0.418408,0.170855,0.190504,YES
-0.497461,-0.256098,0.480196,0.272176,YES
-0.401481,-0.173831,0.271893,0.186301,YES
-0.438084,-0.175272,0.243656,0.240434,YES
-0.21636,-0.089017,0.39872,0.250146,YES
-0.058594,-0.06906,0.179209,0.228652,YES
0.038891,-0.154936,0.456553,0.203846,YES
-0.199515,-0.071725,0.24815,0.300859,YES
0.130807,0.264365,0.36557,0.124616,YES
0.076322,-0.148255,0.350173,0.195116,YES
-0.084596,-0.220472,0.235816,0.281726,YES
-0.109841,-0.367443,0.401693,0.231785,YES
-0.123218,-0.23744,0.405491,0.401875,YES
-0.090013,-0.106454,0.441172,0.207288,YES
-0.022861,-0.065302,0.375446,0.220071,YES
0.197427,0.21537,0.318625,0.197675,YES
0.165489,0.13352,0.45906,0.265283,YES
0.076752,0.056056,0.238249,0.195771,YES
0.029149,0.170611,0.320246,0.22259,YES
0.059044,0.036982,0.394177,0.252212,YES
0.176904,0.109751,0.312877,0.269562,YES
0.096721,0.014218,0.225224,0.200101,YES
0.122225,0.067701,0.297911,0.159066,YES
-0.061373,0.132752,0.588255,0.223378,YES
-0.103457,-0.139217,0.249399,0.133569,YES
-0.144296,-0.101721,0.340678,0.183287,YES
-0.154169,-0.209961,0.322286,0.204873,YES
-0.193494,-0.162791,0.334429,0.175481,YES
-0.278104,-0.197662,0.417399,0.189518,YES
-0.137248,-0.146961,0.253435,0.18884,YES
-0.038984,-0.026221,0.395466,0.168377,YES
-0.004214,-0.037726,0.549442,0.236056,YES
0.006921,-0.025766,0.469188,0.281585,YES
-0.013534,0.035641,0.465519,0.281795,YES
0.106809,-0.041903,0.605565,0.222235,YES
0.056573,-0.047798,0.363655,0.237465,YES
-0.012284,-0.137746,0.547928,0.222523,YES
0.03304,0.009784,0.421458,0.311329,YES
-0.058375,-0.125076,0.633135,0.213811,YES
0.091111,-0.015407,0.318999,0.244037,YES
-0.059229,-0.059725,0.426385,0.319302,YES
0.004375,0.045896,0.503893,0.512676,YES
0.012509,-0.043262,0.490883,0.437629,YES
-0.01901,-0.020331,0.32464,0.318348,YES
0.02327,-0.084247,0.554489,0.308069,YES
-0.11389,-0.206505,0.224707,0.160774,YES
-0.056777,-0.146462,0.232946,0.170239,YES
-0.142135,-0.170389,0.182291,0.164827,YES
-0.116173,-0.142735,0.160171,0.138604,YES
-0.10655,-0.148292,0.210926,0.192019,YES
-0.07966,0.032221,0.150161,0.16923,YES
-0.195032,0.029398,0.203812,0.190272,YES
-0.385793,-0.258112,0.18568,0.175122,YES
-0.260673,-0.111986,0.154017,0.211058,YES
-0.149941,-0.17455,0.217997,0.148783,YES
-0.088601,0.161945,0.246975,0.181676,YES
-0.070296,-0.131098,0.175808,0.159571,YES
0.027339,0.044998,0.205757,0.124481,YES
0.197405,0.216995,0.127328,0.155016,YES
0.166292,0.124057,0.194692,0.167485,YES
-0.016054,-0.167041,0.472938,0.421786,YES
-0.412828,-0.471436,0.296765,0.431501,YES
-0.479238,-0.457326,0.524554,0.363827,YES
-0.26855,-0.19874,0.284614,0.174721,YES
-0.341204,-0.075634,0.293822,0.329155,YES
-0.466713,-0.179563,0.175556,0.231666,YES
