@relation rhythm_attack_time_Std

@attribute fluctuation_peak_PeakPosMean numeric
@attribute fluctuation_peak_PeakMagMean numeric
@attribute fluctuation_centroid_Mean numeric
@attribute rhythm_attack_time_Mean numeric
@attribute rhythm_attack_time_Std {NO,YES}

@data
2.754659,6343.774603,4.046659,0.033333,NO
1.72567,6238.44402,3.963085,0.032857,NO
1.682828,6837.112479,3.968844,0.035,NO
1.700372,7412.159281,4.028777,0.03,NO
3.995085,5668.051465,4.081722,0.03,NO
3.898188,5579.030909,4.038127,0.033333,NO
0.615143,5999.597562,3.895041,0.028889,NO
0.650473,4034.593752,4.008234,0.03375,NO
3.906911,3173.840829,4.090871,0.034444,NO
3.288632,4672.580052,4.072654,0.027,NO
4.090875,30088.04747,3.941047,0.046667,NO
2.84113,6102.167683,4.277914,0.04,NO
2.832706,4949.959238,4.224519,0.0325,NO
2.784391,4431.202592,4.026898,0.036,NO
1.761099,4762.579133,4.167059,0.036667,NO
2.844949,5427.001647,3.99804,0,NO
2.796407,4475.736002,3.982244,0.056,YES
2.838411,6114.037939,4.176216,0.0425,YES
2.766874,4916.367596,4.14348,0.036,NO
2.869074,5156.042513,4.055837,0.0425,NO
0.581322,4786.676649,4.079882,0.03,YES
1.715039,4804.867806,3.921133,0.04,NO
1.768183,4815.994382,4.038894,0.0275,NO
2.861848,4878.018144,4.053396,0.043333,YES
3.906604,4550.061819,4.01198,0.04,NO
4.171017,5378.852591,4.441273,0.04,YES
2.621878,5720.641597,4.063154,0.055,NO
3.97946,6491.510409,4.060289,0.035714,NO
2.87511,5722.813843,4.08618,0.04,NO
2.801394,6296.096676,3.969897,0.036667,NO
2.866645,5909.890994,3.986171,0.026,NO
3.995262,5635.063862,4.048636,0.035,NO
2.794612,5707.149827,4.00334,0.0575,YES
2.865646,6258.28663,4.005557,0.0425,NO
2.79167,5723.950878,3.999487,0.042,YES
3.994158,5969.031857,4.035152,0.036667,NO
2.861809,6178.840389,3.993626,0.05,NO
2.795202,5959.595278,4.03008,0.0325,NO
0.577385,5829.465225,4.078329,0.036667,NO
0.578153,5743.623304,4.054764,0.04,NO
2.795592,6351.38074,3.940898,0.033333,NO
2.870278,6050.988468,4.016116,0.028,NO
1.196269,11626.1486,3.926371,0.043333,NO
1.5886,4625.630775,3.989152,0.036,NO
2.877685,5360.609549,4.166388,0.02625,NO
1.721313,5251.924725,4.18172,0.031429,NO
2.81644,5715.434229,3.901166,0.035,NO
2.898638,5721.013426,3.995525,0.032857,NO
4.001457,6596.954769,4.117383,0.028,NO
3.904145,5996.641946,4.124539,0.031667,NO
3.999782,6114.317146,3.957028,0.035,NO
2.777019,5416.293823,4.079918,0.032857,NO
3.952778,6207.883144,4.285419,0.02875,NO
2.842208,6138.167422,4.295295,0.031429,NO
3.864052,5209.653694,4.185483,0.04,NO
4.004491,5057.713961,3.909046,0.0325,NO
1.742051,5615.643319,3.876101,0.0325,NO
1.689161,4822.861955,4.098857,0.03375,NO
1.950829,6020.993052,4.251789,0.04,NO
1.584708,5214.361072,3.997118,0.035556,NO
3.979859,5160.503767,4.119619,0.034286,NO
3.997583,6021.694624,3.974096,0.026667,NO
1.684023,5009.622928,4.16619,0.036,NO
2.877786,5675.279435,4.014948,0.038889,NO
1.721814,5446.572648,4.117178,0.042,NO
2.790904,5472.971337,4.059758,0.033333,NO
2.880244,5542.120492,4.114892,0.031429,NO
1.74982,5250.234285,4.009463,0.03125,NO
3.99063,5228.126907,4.10712,0.031429,NO
1.735995,5124.726928,4.146388,0.04,NO
3.90809,5354.065325,4.079061,0.03,NO
1.727794,5313.618937,4.253968,0.042857,NO
2.868176,6142.757275,4.116026,0.028571,NO
4.662267,5373.595526,4.114438,0.033333,NO
3.998915,6877.088464,4.064666,0.035,NO
0.578813,5156.87655,4.198721,0.035,NO
3.966834,7814.547794,4.017963,0.036667,NO
1.712023,5709.925524,4.204497,0.036667,YES
4.015216,6357.505935,3.91788,0.038,YES
1.705983,4997.162041,4.072873,0.03,NO
4.031752,6900.760523,3.999979,0.041667,NO
3.931383,5388.24381,4.173895,0.033333,NO
0.584867,5768.80819,4.013282,0.037143,NO
2.897609,6299.520454,4.065621,0.03,YES
3.897926,5917.530786,4.18162,0.0325,NO
4.019445,5909.965214,4.165653,0.035,NO
4.039908,6233.301405,4.13201,0.04,NO
3.927198,5991.43873,4.041355,0.036,NO
2.600136,4613.815682,4.144974,0.046667,NO
1.749023,4978.482941,4.056285,0.043333,NO
2.87643,4888.159302,3.996353,0.035,NO
1.695325,5047.331998,4.183419,0.05,NO
2.844782,4848.35174,4.103019,0.04,NO
1.753672,4981.16602,4.009155,0.043333,YES
2.772246,5076.609483,4.058701,0.035,NO
1.731669,5410.702045,4.140734,0.0425,NO
2.80468,4616.189622,3.983153,0.04,YES
1.761686,4693.863023,4.115998,0.04,NO
2.833038,5137.353181,4.134252,0.036,NO
1.697246,4610.621389,4.158474,0.0475,NO
1.169659,30263.37529,3.91412,0.036667,NO
2.88377,6307.614059,4.156301,0.03,NO
2.850395,5582.810658,4.219832,0.05,NO
0.631883,3639.854977,4.118564,0.04,NO
5.384725,5280.938398,4.581994,0.03,NO
0.63903,4446.047779,4.08357,0.03,NO
2.847636,4880.849173,4.350955,0.031429,NO
2.840583,6701.921649,4.074604,0.035,NO
2.757068,6267.336495,4.145018,0.028,NO
2.880151,5178.971244,4.090896,0.03,NO
1.749754,5441.586481,4.193209,0.03,NO
1.693123,5350.541353,4.126782,0.035,NO
3.959786,4523.424613,4.343588,0.026667,NO
2.815603,6715.522461,4.333354,0.033333,NO
0.618602,4375.926189,4.124172,0.05,YES
3.996817,5464.629297,4.04138,0.04,NO
1.723607,6543.323262,4.057199,0.035,NO
1.675936,5303.364572,4.116496,0.042,NO
2.858758,5904.057425,4.015043,0.026667,NO
3.99516,5913.129485,4.01305,0.044,NO
0.571212,5344.688558,4.057528,0.038,NO
0.590347,5440.351879,4.074267,0.042857,YES
2.811093,5216.662382,4.049478,0.04,NO
3.99718,4951.307922,4.060165,0.044,NO
3.992097,5083.096896,4.024793,0.046,NO
3.896085,5215.538074,4.002791,0.031429,NO
2.352352,7730.982412,4.151462,0.045,NO
1.106399,29442.18872,3.89471,0,NO
1.725924,4877.160071,3.999731,0.03,NO
3.99742,5105.737781,4.045868,0.041667,NO
1.6753,4678.488599,3.98649,0.032857,NO
3.997501,5174.164384,4.029282,0.033333,NO
0.575029,4816.682031,4.041596,0.03,NO
3.9004,4837.936502,3.996992,0.0275,NO
0.57714,4827.928437,4.024277,0.03,NO
1.676605,4953.704879,3.994908,0.03,NO
1.723132,4949.860332,4.002951,0.036667,NO
1.714183,5069.892481,4.045285,0.03,NO
3.908792,4778.836872,4.016698,0.028333,NO
1.712089,4279.004759,4.158789,0.0475,NO
1.663969,4094.908807,4.137815,0.04,NO
2.983799,3940.798688,4.267265,0.043333,NO
4.373491,4766.346079,4.257437,0.05,NO
2.763073,5563.042798,4.212482,0.04,NO
4.077137,5588.832121,4.049313,0.05,NO
3.965518,4930.036752,4.374507,0.046667,NO
2.85352,4733.637662,4.223561,0.04,NO
4.913135,5183.032237,4.402562,0.043333,NO
2.929527,4306.127565,4.150032,0.045,NO
4.003012,3896.069427,4.173859,0.043333,NO
4.884552,4061.048841,4.448148,0.046667,NO
0.52825,4326.277659,3.981768,0.04,YES
1.718274,4951.316697,4.011767,0.03,NO
0.574782,4626.88683,4.021694,0.05,NO
3.904268,5114.242124,4.025578,0.0275,NO
0.574503,4910.957688,4.087503,0.0225,NO
4.000474,5357.475019,4.007973,0.027778,NO
1.675053,4853.14023,4.023371,0.032,YES
4.000099,5330.039328,3.980702,0.0225,NO
0.564667,4670.912136,4.039938,0.026667,NO
3.999134,5092.50983,4.010816,0.036667,NO
1.716726,5074.493685,4.076438,0.046667,YES
3.899602,4986.115712,4.004039,0.0275,NO
1.709417,5337.896122,4.031166,0.035,NO
3.99679,5065.867288,4.007529,0.0175,NO
2.800442,5263.141277,3.964047,0.04,NO
0.837155,7516.245714,3.969541,0.04,NO
3.875797,7020.915752,4.214679,0.033333,YES
1.891692,5528.355093,4.309827,0.026667,NO
3.97673,6791.49167,4.697081,0.033333,YES
4.005438,10433.05044,4.242051,0.0325,NO
3.988389,9611.434717,4.161835,0.023333,NO
4.004143,7099.353182,4.066099,0.032,NO
1.70488,5991.003689,4.043625,0.03,NO
3.968655,6275.715317,4.338952,0.033333,YES
3.995733,7635.760453,3.978279,0.033333,NO
3.997371,7780.345725,4.08678,0.025,NO
4.003579,7033.471401,4.067609,0.032,NO
1.703706,5984.063238,4.054302,0.035,NO
2.849891,6750.010827,4.144724,0.03,NO
1.071258,9280.311071,3.97383,0.025,NO
1.083496,30736.50562,3.897814,0.05,NO
1.75578,5621.107253,4.158645,0.04,NO
4.002621,6058.764349,4.112456,0.058,YES
2.798927,5580.269702,4.112854,0.041667,NO
0.582654,5287.198532,4.068502,0.0375,NO
3.999398,5577.445386,3.974626,0.0425,NO
2.80285,5131.501472,4.069891,0.038,NO
2.87684,4715.031496,4.216801,0.03,NO
3.954396,6055.203825,4.179149,0.036667,NO
3.996285,5301.550743,4.107379,0.041667,NO
1.722155,5023.85697,4.135739,0.038,NO
2.780949,5714.115752,4.141682,0.04,NO
3.997012,6017.145027,4.255453,0.0425,NO
1.769418,5560.294016,4.047044,0.04,NO
3.920807,5994.467976,4.078656,0.035,NO
3.996873,6162.358495,4.142339,0.036,NO
1.020498,30566.38024,3.890224,0,NO
0.585341,4813.88782,3.998076,0.03375,NO
2.865989,4877.595591,4.022499,0.031,NO
1.673704,4802.950148,4.048501,0.03,NO
0.576148,4725.797884,4.136473,0.032727,NO
2.858865,4863.244589,4.08722,0.0325,NO
3.906656,5287.358656,4.017927,0.02875,NO
2.867414,5119.393111,4.066288,0.03,NO
1.671548,5068.619982,3.995264,0.028333,NO
3.995671,5271.076393,4.10253,0.036,YES
1.716426,5018.457438,4.098924,0.023333,NO
1.67541,4864.587108,4.022387,0.0275,NO
0.579283,4789.120657,4.008117,0.035,NO
1.719542,5119.245574,4.026672,0.035,NO
0.706903,5709.253668,4.03244,0.028571,NO
1.580818,5771.970019,3.927907,0.03,NO
2.871619,5983.68385,4.042836,0.035714,NO
3.986525,5803.644055,4.102938,0.038,NO
0.562531,5316.251171,4.118994,0.033333,NO
2.855898,5903.097737,4.031834,0.03,NO
2.871873,5830.577158,4.08141,0.035,NO
1.692473,5476.428323,3.981843,0.033333,NO
1.727505,5888.914552,4.074631,0.036,NO
2.790736,6075.501764,4.019317,0.038333,NO
2.875209,6487.309938,4.111248,0.038,NO
1.722922,5893.290123,4.026911,0.036667,NO
3.890961,6051.278668,4.052799,0.034,NO
1.719241,5698.442019,4.206501,0.034,NO
3.2159,6567.853511,4.11175,0.034,NO
1.108427,31606.95852,3.904091,0.03,NO
4.00293,4579.344701,4.330488,0.028889,NO
2.830313,4958.632243,4.443226,0.031111,NO
3.982734,4893.952918,4.34871,0.030909,NO
2.919661,4908.990268,4.277496,0.025,NO
2.906556,4679.391631,4.300542,0.023,NO
0.574954,3432.055319,4.366214,0.03,NO
2.902274,4356.152997,4.059246,0.0275,NO
6.033799,4486.218776,4.417092,0.027,NO
3.980217,3908.41607,4.286499,0.031429,NO
4.05933,5557.614397,4.083679,0.027778,NO
2.830031,4862.717816,4.252751,0.028,NO
3.956772,4587.281054,4.341176,0.028889,NO
2.892935,5083.201721,4.16923,0.03375,NO
3.514193,6222.846772,4.348745,0.031667,NO
3.64681,5966.758631,4.103708,0.035,NO
2.893858,6096.779047,4.074742,0.03,NO
2.86467,5681.667334,4.17112,0.04,NO
3.861209,6870.265254,4.312135,0.035,NO
2.85475,6161.386607,4.084769,0.037143,NO
2.892822,6021.690024,3.912618,0.032,NO
3.880831,6655.810157,4.09409,0.033333,NO
3.985594,6264.20842,4.133515,0.034,NO
2.82007,5372.597159,4.151711,0.03,NO
3.982441,5707.180961,4.284689,0.034,NO
2.872596,6423.854922,4.107379,0.035,NO
2.807513,6045.532969,4.058076,0.034,NO
