@relation fluctuation_centroid_Mean

@attribute fluctuation_peak_PeakPosMean numeric
@attribute fluctuation_peak_PeakMagMean numeric
@attribute fluctuation_centroid_Mean {NO,YES}
@attribute rhythm_attack_time_Mean numeric
@attribute rhythm_attack_time_Std numeric

@data
3.891484,5462.689463,YES,0.031429,0.008997
3.999185,5757.423429,YES,0.036364,0.01206
0.582699,5628.967433,YES,0.034444,0.011304
2.754659,6343.774603,YES,0.033333,0.015275
1.72567,6238.44402,YES,0.032857,0.012536
1.682828,6837.112479,YES,0.035,0.007559
1.700372,7412.159281,YES,0.03,0.009258
3.995085,5668.051465,NO,0.03,0.009258
3.898188,5579.030909,YES,0.033333,0.005
0.615143,5999.597562,YES,0.028889,0.010541
0.650473,4034.593752,YES,0.03375,0.00744
3.906911,3173.840829,NO,0.034444,0.011304
3.288632,4672.580052,NO,0.027,0.006749
4.090875,30088.04747,YES,0.046667,0.005774
2.84113,6102.167683,NO,0.04,0
2.832706,4949.959238,NO,0.0325,0.005
2.784391,4431.202592,YES,0.036,0.008944
1.761099,4762.579133,NO,0.036667,0.005774
2.844949,5427.001647,YES,0,0
2.796407,4475.736002,YES,0.056,0.037148
2.838411,6114.037939,NO,0.0425,0.0263
2.766874,4916.367596,NO,0.036,0.005477
2.869074,5156.042513,YES,0.0425,0.005
0.581322,4786.676649,NO,0.03,0.018974
1.715039,4804.867806,YES,0.04,0
1.768183,4815.994382,YES,0.0275,0.005
2.861848,4878.018144,YES,0.043333,0.017512
3.906604,4550.061819,YES,0.04,0.012649
4.171017,5378.852591,NO,0.04,0.018257
2.621878,5720.641597,YES,0.055,0.017321
3.97946,6491.510409,YES,0.035714,0.009759
2.87511,5722.813843,NO,0.04,0.011547
2.801394,6296.096676,YES,0.036667,0.015275
2.866645,5909.890994,YES,0.026,0.008944
3.995262,5635.063862,YES,0.035,0.007071
2.794612,5707.149827,YES,0.0575,0.025
2.865646,6258.28663,YES,0.0425,0.017078
2.79167,5723.950878,YES,0.042,0.017889
3.994158,5969.031857,YES,0.036667,0.01633
2.861809,6178.840389,YES,0.05,0.008165
2.795202,5959.595278,YES,0.0325,0.015
0.577385,5829.465225,NO,0.036667,0.008165
0.578153,5743.623304,YES,0.04,0.008165
2.795592,6351.38074,YES,0.033333,0.010328
2.870278,6050.988468,YES,0.028,0.008367
1.196269,11626.1486,YES,0.043333,0.015275
1.5886,4625.630775,YES,0.036,0.008944
2.877685,5360.609549,NO,0.02625,0.009161
1.721313,5251.924725,NO,0.031429,0.015736
2.81644,5715.434229,YES,0.035,0.013784
2.898638,5721.013426,YES,0.032857,0.007559
4.001457,6596.954769,NO,0.028,0.007888
3.904145,5996.641946,NO,0.031667,0.007528
3.999782,6114.317146,YES,0.035,0.011952
2.777019,5416.293823,NO,0.032857,0.007559
3.952778,6207.883144,NO,0.02875,0.008345
2.842208,6138.167422,NO,0.031429,0.006901
3.864052,5209.653694,NO,0.04,0.012649
4.004491,5057.713961,YES,0.0325,0.01165
1.742051,5615.643319,YES,0.0325,0.007071
1.689161,4822.861955,NO,0.03375,0.00744
1.950829,6020.993052,NO,0.04,0.01633
1.584708,5214.361072,YES,0.035556,0.011304
3.979859,5160.503767,NO,0.034286,0.007868
3.997583,6021.694624,YES,0.026667,0.010328
1.684023,5009.622928,NO,0.036,0.011402
2.877786,5675.279435,YES,0.038889,0.016159
1.721814,5446.572648,NO,0.042,0.008367
2.790904,5472.971337,YES,0.033333,0.010328
2.880244,5542.120492,NO,0.031429,0.013452
1.74982,5250.234285,YES,0.03125,0.01126
3.99063,5228.126907,NO,0.031429,0.01069
1.735995,5124.726928,NO,0.04,0.01
3.90809,5354.065325,NO,0.03,0.01118
1.727794,5313.618937,NO,0.042857,0.013801
2.868176,6142.757275,NO,0.028571,0.006901
4.662267,5373.595526,NO,0.033333,0.01118
3.998915,6877.088464,YES,0.035,0.005774
0.578813,5156.87655,NO,0.035,0.005774
3.966834,7814.547794,YES,0.036667,0.008165
1.712023,5709.925524,NO,0.036667,0.024221
4.015216,6357.505935,YES,0.038,0.023875
1.705983,4997.162041,NO,0.03,0.017321
4.031752,6900.760523,YES,0.041667,0.01169
3.931383,5388.24381,NO,0.033333,0.008165
0.584867,5768.80819,YES,0.037143,0.007559
2.897609,6299.520454,NO,0.03,0.018257
3.897926,5917.530786,NO,0.0325,0.005
4.019445,5909.965214,NO,0.035,0.012247
4.039908,6233.301405,NO,0.04,0.008165
3.927198,5991.43873,YES,0.036,0.011402
2.600136,4613.815682,NO,0.046667,0.011547
1.749023,4978.482941,YES,0.043333,0.011547
2.87643,4888.159302,YES,0.035,0.005774
1.695325,5047.331998,NO,0.05,0.011547
2.844782,4848.35174,NO,0.04,0
1.753672,4981.16602,YES,0.043333,0.020817
2.772246,5076.609483,YES,0.035,0.008367
1.731669,5410.702045,NO,0.0425,0.005
2.80468,4616.189622,YES,0.04,0.024495
1.761686,4693.863023,NO,0.04,0.012649
2.833038,5137.353181,NO,0.036,0.005477
1.697246,4610.621389,NO,0.0475,0.009574
1.169659,30263.37529,YES,0.036667,0.005774
2.88377,6307.614059,NO,0.03,0
2.850395,5582.810658,NO,0.05,0.01
0.631883,3639.854977,NO,0.04,0
5.384725,5280.938398,NO,0.03,0
0.63903,4446.047779,NO,0.03,0
2.847636,4880.849173,NO,0.031429,0.00378
2.840583,6701.921649,NO,0.035,0.007071
2.757068,6267.336495,NO,0.028,0.008367
2.880151,5178.971244,NO,0.03,0.013229
1.749754,5441.586481,NO,0.03,0
1.693123,5350.541353,NO,0.035,0.007071
3.959786,4523.424613,NO,0.026667,0.005774
2.815603,6715.522461,NO,0.033333,0.005774
0.618602,4375.926189,NO,0.05,0.021602
3.996817,5464.629297,YES,0.04,0.014142
1.723607,6543.323262,YES,0.035,0.01291
1.675936,5303.364572,NO,0.042,0.004472
2.858758,5904.057425,YES,0.026667,0.011547
3.99516,5913.129485,YES,0.044,0.015166
0.571212,5344.688558,YES,0.038,0.014832
0.590347,5440.351879,NO,0.042857,0.017995
2.811093,5216.662382,YES,0.04,0.012247
3.99718,4951.307922,YES,0.044,0.011402
3.992097,5083.096896,YES,0.046,0.011402
3.896085,5215.538074,YES,0.031429,0.006901
2.352352,7730.982412,NO,0.045,0.017321
1.106399,29442.18872,YES,0,0
1.725924,4877.160071,YES,0.03,0.008165
3.99742,5105.737781,YES,0.041667,0.007528
1.6753,4678.488599,YES,0.032857,0.009512
3.997501,5174.164384,YES,0.033333,0.010328
0.575029,4816.682031,YES,0.03,0.005774
3.9004,4837.936502,YES,0.0275,0.010351
0.57714,4827.928437,YES,0.03,0.007559
1.676605,4953.704879,YES,0.03,0.00866
1.723132,4949.860332,YES,0.036667,0.012111
1.714183,5069.892481,YES,0.03,0.009258
3.908792,4778.836872,YES,0.028333,0.01169
1.712089,4279.004759,NO,0.0475,0.005
1.663969,4094.908807,NO,0.04,0.01
2.983799,3940.798688,NO,0.043333,0.011547
4.373491,4766.346079,NO,0.05,0
2.763073,5563.042798,NO,0.04,0.017321
4.077137,5588.832121,YES,0.05,0.01
3.965518,4930.036752,NO,0.046667,0.005774
2.85352,4733.637662,NO,0.04,0
4.913135,5183.032237,NO,0.043333,0.005774
2.929527,4306.127565,NO,0.045,0.01291
4.003012,3896.069427,NO,0.043333,0.011547
4.884552,4061.048841,NO,0.046667,0.005774
0.52825,4326.277659,YES,0.04,0.02
1.718274,4951.316697,YES,0.03,0
0.574782,4626.88683,YES,0.05,0.01
3.904268,5114.242124,YES,0.0275,0.005
0.574503,4910.957688,NO,0.0225,0.009574
4.000474,5357.475019,YES,0.027778,0.009718
1.675053,4853.14023,YES,0.032,0.026833
4.000099,5330.039328,YES,0.0225,0.005
0.564667,4670.912136,YES,0.026667,0.011547
3.999134,5092.50983,YES,0.036667,0.005774
1.716726,5074.493685,NO,0.046667,0.037859
3.899602,4986.115712,YES,0.0275,0.005
1.709417,5337.896122,YES,0.035,0.007071
3.99679,5065.867288,YES,0.0175,0.005
2.800442,5263.141277,YES,0.04,0.012247
0.837155,7516.245714,YES,0.04,0
3.875797,7020.915752,NO,0.033333,0.023094
1.891692,5528.355093,NO,0.026667,0.005774
3.97673,6791.49167,NO,0.033333,0.025166
4.005438,10433.05044,NO,0.0325,0.005
3.988389,9611.434717,NO,0.023333,0.005774
4.004143,7099.353182,NO,0.032,0.008367
1.70488,5991.003689,YES,0.03,0.014142
3.968655,6275.715317,NO,0.033333,0.023094
3.995733,7635.760453,YES,0.033333,0.005774
3.997371,7780.345725,NO,0.025,0.01291
4.003579,7033.471401,NO,0.032,0.008367
1.703706,5984.063238,YES,0.035,0.017321
2.849891,6750.010827,NO,0.03,0.014142
1.071258,9280.311071,YES,0.025,0.007071
1.083496,30736.50562,YES,0.05,0.014142
1.75578,5621.107253,NO,0.04,0
4.002621,6058.764349,NO,0.058,0.027749
2.798927,5580.269702,NO,0.041667,0.007528
0.582654,5287.198532,NO,0.0375,0.005
3.999398,5577.445386,YES,0.0425,0.012583
2.80285,5131.501472,NO,0.038,0.008367
2.87684,4715.031496,NO,0.03,0.008165
3.954396,6055.203825,NO,0.036667,0.010328
3.996285,5301.550743,NO,0.041667,0.01472
1.722155,5023.85697,NO,0.038,0.014832
2.780949,5714.115752,NO,0.04,0
3.997012,6017.145027,NO,0.0425,0.009574
1.769418,5560.294016,YES,0.04,0.007071
3.920807,5994.467976,NO,0.035,0.005774
3.996873,6162.358495,NO,0.036,0.011402
1.020498,30566.38024,YES,0,0
0.585341,4813.88782,YES,0.03375,0.005175
2.865989,4877.595591,YES,0.031,0.005676
1.673704,4802.950148,YES,0.03,0.005774
0.576148,4725.797884,NO,0.032727,0.004671
2.858865,4863.244589,NO,0.0325,0.007071
3.906656,5287.358656,YES,0.02875,0.01126
2.867414,5119.393111,NO,0.03,0.017321
1.671548,5068.619982,YES,0.028333,0.009832
3.995671,5271.076393,NO,0.036,0.020736
1.716426,5018.457438,NO,0.023333,0.005774
1.67541,4864.587108,YES,0.0275,0.004629
0.579283,4789.120657,YES,0.035,0.007071
1.719542,5119.245574,YES,0.035,0.005774
0.706903,5709.253668,YES,0.028571,0.00378
1.580818,5771.970019,YES,0.03,0.011952
2.871619,5983.68385,YES,0.035714,0.017182
3.986525,5803.644055,NO,0.038,0.004472
0.562531,5316.251171,NO,0.033333,0.010328
2.855898,5903.097737,YES,0.03,0.007071
2.871873,5830.577158,NO,0.035,0.005774
1.692473,5476.428323,YES,0.033333,0.005164
1.727505,5888.914552,NO,0.036,0.008944
2.790736,6075.501764,YES,0.038333,0.013292
2.875209,6487.309938,NO,0.038,0.008367
1.722922,5893.290123,YES,0.036667,0.008165
3.890961,6051.278668,YES,0.034,0.008944
1.719241,5698.442019,NO,0.034,0.008944
3.2159,6567.853511,NO,0.034,0.015166
1.108427,31606.95852,YES,0.03,0.006325
4.00293,4579.344701,NO,0.028889,0.011667
2.830313,4958.632243,NO,0.031111,0.016159
3.982734,4893.952918,NO,0.030909,0.005394
2.919661,4908.990268,NO,0.025,0.009258
2.906556,4679.391631,NO,0.023,0.009487
0.574954,3432.055319,NO,0.03,0.011952
2.902274,4356.152997,YES,0.0275,0.010351
6.033799,4486.218776,NO,0.027,0.006749
3.980217,3908.41607,NO,0.031429,0.006901
4.05933,5557.614397,NO,0.027778,0.010929
2.830031,4862.717816,NO,0.028,0.013984
3.956772,4587.281054,NO,0.028889,0.012693
2.892935,5083.201721,NO,0.03375,0.009161
3.514193,6222.846772,NO,0.031667,0.004082
3.64681,5966.758631,NO,0.035,0.010488
2.893858,6096.779047,NO,0.03,0.006325
2.86467,5681.667334,NO,0.04,0.012649
3.861209,6870.265254,NO,0.035,0.01069
2.85475,6161.386607,NO,0.037143,0.00488
2.892822,6021.690024,YES,0.032,0.008367
3.880831,6655.810157,NO,0.033333,0.010328
3.985594,6264.20842,NO,0.034,0.008944
2.82007,5372.597159,NO,0.03,0.01
3.982441,5707.180961,NO,0.034,0.008944
2.872596,6423.854922,NO,0.035,0.010488
2.807513,6045.532969,YES,0.034,0.008944
