@relation spectral_mfcc_Mean_12

@attribute spectral_mfcc_Mean_12 {NO,YES}
@attribute spectral_mfcc_Mean_13 numeric
@attribute spectral_mfcc_Std_1 numeric
@attribute spectral_mfcc_Std_2 numeric
@attribute spectral_mfcc_Std_3 numeric

@data
NO,-0.167041,0.472938,0.421786,0.349848
NO,-0.471436,0.296765,0.431501,0.212856
NO,-0.457326,0.524554,0.363827,0.212719
NO,-0.19874,0.284614,0.174721,0.247631
NO,-0.075634,0.293822,0.329155,0.213428
NO,-0.179563,0.175556,0.231666,0.127829
NO,-0.158345,0.299919,0.343244,0.25829
NO,-0.013309,0.311282,0.344735,0.182133
NO,0.037573,0.319626,0.245793,0.21168
NO,0.017732,0.337047,0.260347,0.23124
NO,-0.001926,0.217457,0.348162,0.237091
NO,-0.037916,0.26273,0.190748,0.233229
NO,-0.135664,0.346246,0.189794,0.203062
NO,0.001122,0.202766,0.176767,0.207592
NO,0.10921,0.17308,0.135389,0.197637
YES,0.018828,0.240346,0.107916,0.216584
NO,0.070978,0.119785,0.176814,0.152235
YES,0.149966,0.220235,0.231665,0.173496
YES,0.231641,0.292301,0.169757,0.257965
YES,0.127775,0.166896,0.191738,0.118348
NO,0.058707,0.35134,0.199808,0.263037
NO,0.045344,0.321411,0.136827,0.205603
YES,0.045218,0.16342,0.189301,0.158887
NO,0.051744,0.391391,0.21218,0.306117
NO,-0.025091,0.507655,0.385274,0.234609
NO,-0.001671,0.195844,0.312918,0.192402
YES,0.194618,0.397826,0.165474,0.140965
YES,0.26516,0.300703,0.22743,0.227952
NO,-0.144964,2.892573,0.425873,0.158935
NO,-0.361853,0.439482,0.305638,0.182876
NO,-0.305323,0.344011,0.176605,0.252307
NO,-0.079511,0.53365,0.223392,0.236072
NO,-0.19753,0.528023,0.253031,0.233753
YES,-0.039514,0.832228,0.201777,0.588109
YES,-0.299869,0.756843,0.251294,0.093841
NO,0.033951,1.047885,0.235694,0.557223
NO,0.023342,0.69935,0.311429,0.292349
NO,-0.310411,0.412318,0.271286,0.152431
NO,0.350599,0.165409,0.238007,0.122749
YES,0.42909,0.197792,0.240651,0.198338
YES,0.297632,0.474034,0.213866,0.460822
YES,0.264897,0.297068,0.303023,0.265039
NO,0.096087,0.398719,0.121057,0.141006
NO,0.004818,0.303104,0.396557,0.256637
NO,0.270542,0.351643,0.259251,0.182007
NO,0.09679,0.22262,0.229012,0.218014
NO,-0.010358,0.240132,0.213694,0.18504
NO,-0.060254,0.192435,0.184481,0.144702
YES,0.093146,0.180361,0.152616,0.163581
NO,0.005528,0.21361,0.230119,0.255392
NO,-0.026887,0.226033,0.186923,0.205995
NO,-0.067553,0.13751,0.132667,0.112132
NO,-0.107409,0.14658,0.178616,0.13707
NO,-0.017513,0.161894,0.169159,0.136914
NO,0.015637,0.266751,0.316229,0.217371
NO,0.280269,0.232211,0.157018,0.197974
NO,0.048241,0.253476,0.198673,0.17038
NO,-0.015614,0.254635,0.174395,0.181025
NO,-0.031399,0.194664,0.186666,0.16379
NO,0.077691,0.237604,0.212153,0.143787
NO,-0.033223,0.088858,0.161738,0.155181
NO,-0.125443,0.412286,0.178847,0.240519
NO,-0.154083,0.31491,0.171781,0.2043
NO,-0.170612,0.321943,0.225695,0.195199
NO,-0.166716,0.281847,0.194809,0.149294
NO,-0.054193,0.320237,0.19652,0.16354
YES,-0.000481,0.257043,0.115574,0.175939
NO,-0.045336,0.315311,0.167448,0.188124
NO,-0.252477,0.283989,0.127904,0.128166
NO,-0.111172,0.338505,0.197465,0.20128
NO,-0.105763,0.319934,0.182655,0.138915
NO,-0.082132,0.309648,0.214397,0.181337
NO,-0.09135,0.294623,0.188935,0.154461
NO,-0.101467,0.386344,0.197348,0.160648
NO,-0.109394,0.380019,0.159568,0.149904
NO,-0.060726,0.420066,0.226058,0.150672
NO,-0.125396,0.295847,0.249238,0.238128
NO,0.003097,0.505076,0.257291,0.334083
NO,-0.101999,0.409189,0.226383,0.178572
NO,-0.116007,0.440802,0.268276,0.186286
NO,-0.04013,0.347322,0.235915,0.153401
NO,-0.043312,0.320107,0.237725,0.213573
NO,0.00915,0.289304,0.289424,0.139596
NO,-0.041018,0.339968,0.222355,0.211699
NO,-0.01211,0.512277,0.335732,0.221596
NO,-0.049817,0.415801,0.266078,0.222817
NO,-0.113542,0.530294,0.307585,0.151977
NO,-0.046346,0.458081,0.272859,0.234241
NO,-0.047216,0.420098,0.326909,0.258518
NO,-0.041513,0.487787,0.377977,0.216419
NO,-0.107571,0.441521,0.369451,0.242772
NO,-0.028706,0.327722,0.268871,0.169893
NO,0.031949,0.313405,0.161219,0.400606
NO,-0.006167,0.321905,0.25173,0.280489
NO,-0.104866,0.544685,0.230686,0.289619
NO,-0.086186,0.298661,0.249368,0.445784
NO,-0.245729,0.268883,0.135766,0.174629
NO,-0.010305,0.394702,0.231762,0.232505
NO,-0.014003,0.366487,0.234205,0.226538
NO,0.069243,0.683271,0.151904,0.165615
NO,0.068415,0.319773,0.248314,0.288926
NO,0.05898,0.388678,0.175715,0.372098
NO,0.158773,0.289927,0.244736,0.251883
NO,-0.150112,0.438574,0.179094,0.277279
NO,0.128515,0.512665,0.213548,0.431494
YES,0.19882,0.309793,0.163706,0.198881
YES,0.093789,0.541582,0.315054,0.170367
YES,-0.02841,0.500275,0.344887,0.296931
YES,-0.079164,0.414501,0.416409,0.40423
YES,0.089943,0.629132,0.3727,0.232221
YES,0.064201,0.556565,0.322746,0.183432
NO,0.010616,0.544117,0.398365,0.243302
NO,0.038242,0.470992,0.446031,0.258355
NO,0.01347,0.605484,0.368917,0.275543
YES,0.055269,0.539427,0.37367,0.228274
NO,0.030946,0.507938,0.435555,0.28337
NO,-0.119711,0.503811,0.375773,0.215077
YES,0.20985,0.592546,0.343214,0.254123
NO,0.128925,2.494602,0.550507,0.320227
NO,0.193512,1.093504,0.709156,0.385466
NO,0.165672,0.801061,0.552771,0.233695
YES,0.139624,0.474507,0.266846,0.205608
NO,0.05767,0.536981,0.48586,0.2412
NO,0.06177,0.542704,0.447718,0.18821
NO,0.169043,0.556408,0.310018,0.223258
NO,0.299686,0.917855,0.594809,0.527387
NO,0.06508,0.345451,0.20448,0.255965
NO,0.007532,0.323784,0.257081,0.119475
NO,-0.084161,0.636931,0.253608,0.285016
NO,0.214248,0.300409,0.428132,0.22662
NO,0.061038,0.497659,0.597894,0.363333
NO,-0.039621,0.872382,0.557769,0.199945
NO,-0.06225,0.376807,0.639534,0.247921
YES,0.176039,0.441725,0.286747,0.303593
NO,-0.018641,0.766871,0.508783,0.30096
NO,-0.573014,0.106887,0.15406,0.22435
YES,-0.091724,0.419266,0.333451,0.197392
YES,0.800352,0.300946,0.208529,0.484628
YES,0.568018,0.356459,0.279562,0.333438
NO,0.376433,0.267035,0.380764,0.387862
YES,0.550534,0.263746,0.195422,0.198404
YES,0.647653,0.194154,0.387161,0.337269
NO,0.345852,0.367176,0.607978,0.583802
NO,-0.119678,0.423037,0.2048,0.171541
NO,-0.190898,0.346296,0.369159,0.279184
NO,0.117293,1.892213,0.179532,0.610184
NO,0.100813,0.149504,0.167662,0.142272
NO,0.152216,0.167782,0.128473,0.193556
NO,0.06267,0.141385,0.12252,0.15175
YES,0.128405,0.168097,0.146626,0.127473
YES,0.139852,0.147547,0.131874,0.153006
YES,0.090646,0.213843,0.179553,0.196792
YES,0.105206,0.133637,0.146792,0.172457
NO,0.079584,0.145456,0.113964,0.136327
YES,0.156996,0.185712,0.115164,0.115777
YES,0.150764,0.18433,0.135503,0.132942
YES,0.111542,0.16168,0.142556,0.114981
NO,-0.157377,0.748666,0.368987,0.278393
NO,0.3469,0.337928,0.166659,0.129594
NO,0.232982,0.333256,0.197363,0.1513
NO,0.255296,0.38617,0.096494,0.11868
NO,0.153807,0.358139,0.157224,0.184166
NO,0.215797,0.324267,0.16519,0.16573
NO,-0.013478,0.711524,0.330594,0.173523
NO,0.205662,0.216852,0.158382,0.137342
NO,0.308752,0.313758,0.175602,0.14931
NO,-0.057163,0.668041,0.462638,0.230762
NO,0.063757,0.35404,0.179124,0.114092
NO,0.112391,0.507559,0.145442,0.1536
NO,0.059281,0.164046,0.153018,0.139315
NO,0.104887,0.147538,0.142046,0.161999
NO,-0.087176,0.128147,0.12227,0.164457
NO,-0.007698,0.130929,0.154138,0.132601
NO,-0.017017,0.139033,0.137276,0.125782
NO,-0.112086,0.160518,0.12123,0.146909
YES,0.181844,0.159756,0.096836,0.186911
NO,0.152529,0.185789,0.208987,0.128388
NO,0.04377,0.234717,0.191978,0.191586
NO,0.03996,0.148753,0.199993,0.208794
NO,-0.067363,0.140858,0.142256,0.247057
NO,0.043898,0.181602,0.155129,0.16271
NO,0.03646,0.187824,0.129315,0.16086
NO,0.013308,0.14993,0.15154,0.136716
NO,0.064987,0.150803,0.104948,0.18167
NO,-0.036325,0.148053,0.145711,0.159106
YES,-0.041712,1.270137,0.274827,0.190367
NO,0.047342,1.290446,0.554355,0.240403
YES,-0.073632,0.831539,0.145075,0.231241
YES,0.033517,1.570634,0.583994,0.299896
YES,-0.031135,0.744407,0.548953,0.351142
NO,-0.55998,0.56294,0.412715,0.263974
NO,-0.283341,0.658945,0.353154,0.212445
YES,0.006084,0.391853,0.408618,0.212266
NO,-0.143519,0.758054,0.388981,0.28325
YES,0.10786,0.323219,0.284151,0.217896
NO,-0.506192,0.555509,0.430154,0.266015
NO,-0.277785,0.660465,0.342829,0.234595
YES,-0.007546,0.489838,0.318518,0.226045
NO,-0.10664,0.551143,0.443243,0.326101
YES,0.294256,1.696107,0.249756,0.518709
YES,0.394366,0.563928,0.35331,0.262051
NO,0.294187,0.533164,0.180586,0.319041
NO,0.146482,0.624509,0.290597,0.155779
NO,0.108216,0.49811,0.223865,0.146638
YES,0.529248,0.290664,0.340395,0.169126
NO,0.263816,0.609562,0.249723,0.259093
NO,0.318781,0.301302,0.185017,0.318828
NO,0.143308,0.670054,0.241138,0.197425
NO,0.001063,0.39293,0.191684,0.192777
YES,0.410764,0.240107,0.167007,0.178316
YES,0.324743,0.433092,0.266049,0.274922
NO,0.296763,0.381306,0.232262,0.285577
NO,0.069848,0.604157,0.230053,0.178371
NO,0.264356,0.295079,0.224247,0.171843
NO,0.25434,0.317337,0.238889,0.150301
NO,0.109145,1.994233,0.223712,0.267118
YES,0.451876,0.179198,0.129145,0.163145
YES,0.423567,0.161049,0.119956,0.179074
YES,0.460586,0.2405,0.147594,0.152202
NO,0.375334,0.178391,0.165346,0.176418
NO,0.368585,0.188601,0.147816,0.137147
YES,0.404362,0.183006,0.199427,0.213496
YES,0.391153,0.158703,0.18443,0.206185
NO,0.291867,0.204603,0.212332,0.177913
NO,0.25263,0.167667,0.212703,0.169893
NO,0.250153,0.208868,0.197273,0.170678
NO,-0.041157,0.142316,0.181042,0.145814
NO,-0.230595,0.182584,0.190475,0.207554
NO,-0.201166,0.178802,0.179257,0.242614
NO,-0.147217,0.169521,0.23387,0.230653
YES,0.096993,0.382365,0.347584,0.239258
YES,0.167619,0.234146,0.167009,0.250328
YES,0.09154,0.265467,0.202493,0.259001
YES,0.027832,0.239588,0.158152,0.226885
NO,0.121494,0.291741,0.237281,0.244187
YES,0.149311,0.250673,0.150054,0.269628
YES,0.053498,0.269312,0.212124,0.226628
YES,0.039728,0.241647,0.199372,0.194708
YES,0.153966,0.268836,0.181729,0.235105
YES,0.120943,0.289381,0.204467,0.26072
YES,0.023002,0.218246,0.139219,0.252227
YES,0.115554,0.314015,0.247263,0.197689
YES,0.143256,0.280505,0.238936,0.242431
YES,0.070068,0.284607,0.256044,0.23429
NO,-0.03544,1.275612,0.868189,0.268759
NO,0.070802,0.681784,0.454678,0.289301
NO,-0.014847,0.514214,0.369514,0.247344
NO,0.028056,0.493139,0.381488,0.246614
NO,-0.073941,0.577766,0.399278,0.288961
NO,0.007838,0.596046,0.445318,0.251279
NO,0.043177,0.542706,0.481634,0.257559
NO,-0.11907,0.552487,0.513661,0.307663
YES,-0.085659,0.532511,0.396701,0.277807
NO,-0.038517,0.430715,0.311344,0.267293
NO,-0.027913,1.100302,0.512445,0.309357
NO,0.077104,0.556651,0.395938,0.231869
NO,-0.050233,0.518504,0.392061,0.195775
NO,-0.089301,0.462946,0.431518,0.267087
YES,-0.101859,0.509613,0.420069,0.241016
YES,0.125308,0.299183,0.253861,0.182866
NO,0.059184,0.435598,0.213459,0.167371
YES,0.034052,0.316518,0.218345,0.242089
NO,0.131027,0.318915,0.357489,0.320541
NO,-0.005916,0.472635,0.259217,0.215081
YES,0.099423,0.193877,0.332551,0.21873
YES,0.113238,0.563065,0.168053,0.221173
YES,0.07255,0.280459,0.166874,0.178655
NO,-0.000248,0.343376,0.235966,0.315045
NO,-0.042352,0.290562,0.114714,0.209693
NO,-0.1462,0.528159,0.530187,0.249257
YES,0.063923,0.390236,0.355287,0.252953
