fluctuation_peak_PeakPosMean,fluctuation_peak_PeakMagMean,fluctuation_centroid_Mean,rhythm_attack_time_Mean,rhythm_attack_time_Std
3.846916,5883.958451,4.189613,YES,0.013292
1.729744,5440.835896,4.039357,YES,0.01633
1.679725,5327.777223,4.039334,YES,0.018257
2.85126,5631.184942,4.128448,YES,0.008944
2.868476,5283.972636,4.052184,NO,0.010954
3.926667,5074.564069,3.955519,YES,0.015736
3.653901,5752.472564,3.97068,NO,0.008165
0.588295,5981.988947,3.934374,YES,0.018323
3.995269,5895.937582,4.025962,YES,0.014639
3.891484,5462.689463,4.024089,NO,0.008997
3.999185,5757.423429,3.97416,YES,0.01206
0.582699,5628.967433,3.980244,NO,0.011304
2.754659,6343.774603,4.046659,NO,0.015275
1.72567,6238.44402,3.963085,NO,0.012536
1.682828,6837.112479,3.968844,NO,0.007559
1.700372,7412.159281,4.028777,NO,0.009258
3.995085,5668.051465,4.081722,NO,0.009258
3.898188,5579.030909,4.038127,NO,0.005
0.615143,5999.597562,3.895041,NO,0.010541
0.650473,4034.593752,4.008234,NO,0.00744
3.906911,3173.840829,4.090871,NO,0.011304
3.288632,4672.580052,4.072654,NO,0.006749
4.090875,30088.04747,3.941047,YES,0.005774
2.84113,6102.167683,4.277914,YES,0
2.832706,4949.959238,4.224519,NO,0.005
2.784391,4431.202592,4.026898,YES,0.008944
1.761099,4762.579133,4.167059,YES,0.005774
2.844949,5427.001647,3.99804,NO,0
2.796407,4475.736002,3.982244,YES,0.037148
2.838411,6114.037939,4.176216,YES,0.0263
2.766874,4916.367596,4.14348,YES,0.005477
2.869074,5156.042513,4.055837,YES,0.005
0.581322,4786.676649,4.079882,NO,0.018974
1.715039,4804.867806,3.921133,YES,0
1.768183,4815.994382,4.038894,NO,0.005
2.861848,4878.018144,4.053396,YES,0.017512
3.906604,4550.061819,4.01198,YES,0.012649
4.171017,5378.852591,4.441273,YES,0.018257
2.621878,5720.641597,4.063154,YES,0.017321
3.97946,6491.510409,4.060289,YES,0.009759
2.87511,5722.813843,4.08618,YES,0.011547
2.801394,6296.096676,3.969897,YES,0.015275
2.866645,5909.890994,3.986171,NO,0.008944
3.995262,5635.063862,4.048636,NO,0.007071
2.794612,5707.149827,4.00334,YES,0.025
2.865646,6258.28663,4.005557,YES,0.017078
2.79167,5723.950878,3.999487,YES,0.017889
3.994158,5969.031857,4.035152,YES,0.01633
2.861809,6178.840389,3.993626,YES,0.008165
2.795202,5959.595278,4.03008,NO,0.015
0.577385,5829.465225,4.078329,YES,0.008165
0.578153,5743.623304,4.054764,YES,0.008165
2.795592,6351.38074,3.940898,NO,0.010328
2.870278,6050.988468,4.016116,NO,0.008367
1.196269,11626.1486,3.926371,YES,0.015275
1.5886,4625.630775,3.989152,YES,0.008944
2.877685,5360.609549,4.166388,NO,0.009161
1.721313,5251.924725,4.18172,NO,0.015736
2.81644,5715.434229,3.901166,NO,0.013784
2.898638,5721.013426,3.995525,NO,0.007559
4.001457,6596.954769,4.117383,NO,0.007888
3.904145,5996.641946,4.124539,NO,0.007528
3.999782,6114.317146,3.957028,NO,0.011952
2.777019,5416.293823,4.079918,NO,0.007559
3.952778,6207.883144,4.285419,NO,0.008345
2.842208,6138.167422,4.295295,NO,0.006901
3.864052,5209.653694,4.185483,YES,0.012649
4.004491,5057.713961,3.909046,NO,0.01165
1.742051,5615.643319,3.876101,NO,0.007071
1.689161,4822.861955,4.098857,NO,0.00744
1.950829,6020.993052,4.251789,YES,0.01633
1.584708,5214.361072,3.997118,YES,0.011304
3.979859,5160.503767,4.119619,NO,0.007868
3.997583,6021.694624,3.974096,NO,0.010328
1.684023,5009.622928,4.16619,YES,0.011402
2.877786,5675.279435,4.014948,YES,0.016159
1.721814,5446.572648,4.117178,YES,0.008367
2.790904,5472.971337,4.059758,NO,0.010328
2.880244,5542.120492,4.114892,NO,0.013452
1.74982,5250.234285,4.009463,NO,0.01126
3.99063,5228.126907,4.10712,NO,0.01069
1.735995,5124.726928,4.146388,YES,0.01
3.90809,5354.065325,4.079061,NO,0.01118
1.727794,5313.618937,4.253968,YES,0.013801
2.868176,6142.757275,4.116026,NO,0.006901
4.662267,5373.595526,4.114438,NO,0.01118
3.998915,6877.088464,4.064666,NO,0.005774
0.578813,5156.87655,4.198721,NO,0.005774
3.966834,7814.547794,4.017963,YES,0.008165
1.712023,5709.925524,4.204497,YES,0.024221
4.015216,6357.505935,3.91788,YES,0.023875
1.705983,4997.162041,4.072873,NO,0.017321
4.031752,6900.760523,3.999979,YES,0.01169
3.931383,5388.24381,4.173895,NO,0.008165
0.584867,5768.80819,4.013282,YES,0.007559
2.897609,6299.520454,4.065621,NO,0.018257
3.897926,5917.530786,4.18162,NO,0.005
4.019445,5909.965214,4.165653,NO,0.012247
4.039908,6233.301405,4.13201,YES,0.008165
3.927198,5991.43873,4.041355,YES,0.011402
2.600136,4613.815682,4.144974,YES,0.011547
1.749023,4978.482941,4.056285,YES,0.011547
2.87643,4888.159302,3.996353,NO,0.005774
1.695325,5047.331998,4.183419,YES,0.011547
2.844782,4848.35174,4.103019,YES,0
1.753672,4981.16602,4.009155,YES,0.020817
2.772246,5076.609483,4.058701,NO,0.008367
1.731669,5410.702045,4.140734,YES,0.005
2.80468,4616.189622,3.983153,YES,0.024495
1.761686,4693.863023,4.115998,YES,0.012649
2.833038,5137.353181,4.134252,YES,0.005477
1.697246,4610.621389,4.158474,YES,0.009574
1.169659,30263.37529,3.91412,YES,0.005774
2.88377,6307.614059,4.156301,NO,0
2.850395,5582.810658,4.219832,YES,0.01
0.631883,3639.854977,4.118564,YES,0
5.384725,5280.938398,4.581994,NO,0
0.63903,4446.047779,4.08357,NO,0
2.847636,4880.849173,4.350955,NO,0.00378
2.840583,6701.921649,4.074604,NO,0.007071
2.757068,6267.336495,4.145018,NO,0.008367
2.880151,5178.971244,4.090896,NO,0.013229
1.749754,5441.586481,4.193209,NO,0
1.693123,5350.541353,4.126782,NO,0.007071
3.959786,4523.424613,4.343588,NO,0.005774
2.815603,6715.522461,4.333354,NO,0.005774
0.618602,4375.926189,4.124172,YES,0.021602
3.996817,5464.629297,4.04138,YES,0.014142
1.723607,6543.323262,4.057199,NO,0.01291
1.675936,5303.364572,4.116496,YES,0.004472
2.858758,5904.057425,4.015043,NO,0.011547
3.99516,5913.129485,4.01305,YES,0.015166
0.571212,5344.688558,4.057528,YES,0.014832
0.590347,5440.351879,4.074267,YES,0.017995
2.811093,5216.662382,4.049478,YES,0.012247
3.99718,4951.307922,4.060165,YES,0.011402
3.992097,5083.096896,4.024793,YES,0.011402
3.896085,5215.538074,4.002791,NO,0.006901
2.352352,7730.982412,4.151462,YES,0.017321
1.106399,29442.18872,3.89471,NO,0
1.725924,4877.160071,3.999731,NO,0.008165
3.99742,5105.737781,4.045868,YES,0.007528
1.6753,4678.488599,3.98649,NO,0.009512
3.997501,5174.164384,4.029282,NO,0.010328
0.575029,4816.682031,4.041596,NO,0.005774
3.9004,4837.936502,3.996992,NO,0.010351
0.57714,4827.928437,4.024277,NO,0.007559
1.676605,4953.704879,3.994908,NO,0.00866
1.723132,4949.860332,4.002951,YES,0.012111
1.714183,5069.892481,4.045285,NO,0.009258
3.908792,4778.836872,4.016698,NO,0.01169
1.712089,4279.004759,4.158789,YES,0.005
1.663969,4094.908807,4.137815,YES,0.01
2.983799,3940.798688,4.267265,YES,0.011547
4.373491,4766.346079,4.257437,YES,0
2.763073,5563.042798,4.212482,YES,0.017321
4.077137,5588.832121,4.049313,YES,0.01
3.965518,4930.036752,4.374507,YES,0.005774
2.85352,4733.637662,4.223561,YES,0
4.913135,5183.032237,4.402562,YES,0.005774
2.929527,4306.127565,4.150032,YES,0.01291
4.003012,3896.069427,4.173859,YES,0.011547
4.884552,4061.048841,4.448148,YES,0.005774
0.52825,4326.277659,3.981768,YES,0.02
1.718274,4951.316697,4.011767,NO,0
0.574782,4626.88683,4.021694,YES,0.01
3.904268,5114.242124,4.025578,NO,0.005
0.574503,4910.957688,4.087503,NO,0.009574
4.000474,5357.475019,4.007973,NO,0.009718
1.675053,4853.14023,4.023371,NO,0.026833
4.000099,5330.039328,3.980702,NO,0.005
0.564667,4670.912136,4.039938,NO,0.011547
3.999134,5092.50983,4.010816,YES,0.005774
1.716726,5074.493685,4.076438,YES,0.037859
3.899602,4986.115712,4.004039,NO,0.005
1.709417,5337.896122,4.031166,NO,0.007071
3.99679,5065.867288,4.007529,NO,0.005
2.800442,5263.141277,3.964047,YES,0.012247
0.837155,7516.245714,3.969541,YES,0
3.875797,7020.915752,4.214679,NO,0.023094
1.891692,5528.355093,4.309827,NO,0.005774
3.97673,6791.49167,4.697081,NO,0.025166
4.005438,10433.05044,4.242051,NO,0.005
3.988389,9611.434717,4.161835,NO,0.005774
4.004143,7099.353182,4.066099,NO,0.008367
1.70488,5991.003689,4.043625,NO,0.014142
3.968655,6275.715317,4.338952,NO,0.023094
3.995733,7635.760453,3.978279,NO,0.005774
3.997371,7780.345725,4.08678,NO,0.01291
4.003579,7033.471401,4.067609,NO,0.008367
1.703706,5984.063238,4.054302,NO,0.017321
2.849891,6750.010827,4.144724,NO,0.014142
1.071258,9280.311071,3.97383,NO,0.007071
1.083496,30736.50562,3.897814,YES,0.014142
1.75578,5621.107253,4.158645,YES,0
4.002621,6058.764349,4.112456,YES,0.027749
2.798927,5580.269702,4.112854,YES,0.007528
0.582654,5287.198532,4.068502,YES,0.005
3.999398,5577.445386,3.974626,YES,0.012583
2.80285,5131.501472,4.069891,YES,0.008367
2.87684,4715.031496,4.216801,NO,0.008165
3.954396,6055.203825,4.179149,YES,0.010328
3.996285,5301.550743,4.107379,YES,0.01472
1.722155,5023.85697,4.135739,YES,0.014832
2.780949,5714.115752,4.141682,YES,0
3.997012,6017.145027,4.255453,YES,0.009574
1.769418,5560.294016,4.047044,YES,0.007071
3.920807,5994.467976,4.078656,NO,0.005774
3.996873,6162.358495,4.142339,YES,0.011402
1.020498,30566.38024,3.890224,NO,0
0.585341,4813.88782,3.998076,NO,0.005175
2.865989,4877.595591,4.022499,NO,0.005676
1.673704,4802.950148,4.048501,NO,0.005774
0.576148,4725.797884,4.136473,NO,0.004671
2.858865,4863.244589,4.08722,NO,0.007071
3.906656,5287.358656,4.017927,NO,0.01126
2.867414,5119.393111,4.066288,NO,0.017321
1.671548,5068.619982,3.995264,NO,0.009832
3.995671,5271.076393,4.10253,YES,0.020736
1.716426,5018.457438,4.098924,NO,0.005774
1.67541,4864.587108,4.022387,NO,0.004629
0.579283,4789.120657,4.008117,NO,0.007071
1.719542,5119.245574,4.026672,NO,0.005774
0.706903,5709.253668,4.03244,NO,0.00378
1.580818,5771.970019,3.927907,NO,0.011952
2.871619,5983.68385,4.042836,YES,0.017182
3.986525,5803.644055,4.102938,YES,0.004472
0.562531,5316.251171,4.118994,NO,0.010328
2.855898,5903.097737,4.031834,NO,0.007071
2.871873,5830.577158,4.08141,NO,0.005774
1.692473,5476.428323,3.981843,NO,0.005164
1.727505,5888.914552,4.074631,YES,0.008944
2.790736,6075.501764,4.019317,YES,0.013292
2.875209,6487.309938,4.111248,YES,0.008367
1.722922,5893.290123,4.026911,YES,0.008165
3.890961,6051.278668,4.052799,NO,0.008944
1.719241,5698.442019,4.206501,NO,0.008944
3.2159,6567.853511,4.11175,NO,0.015166
1.108427,31606.95852,3.904091,NO,0.006325
4.00293,4579.344701,4.330488,NO,0.011667
2.830313,4958.632243,4.443226,NO,0.016159
3.982734,4893.952918,4.34871,NO,0.005394
2.919661,4908.990268,4.277496,NO,0.009258
2.906556,4679.391631,4.300542,NO,0.009487
0.574954,3432.055319,4.366214,NO,0.011952
2.902274,4356.152997,4.059246,NO,0.010351
6.033799,4486.218776,4.417092,NO,0.006749
3.980217,3908.41607,4.286499,NO,0.006901
4.05933,5557.614397,4.083679,NO,0.010929
2.830031,4862.717816,4.252751,NO,0.013984
3.956772,4587.281054,4.341176,NO,0.012693
2.892935,5083.201721,4.16923,NO,0.009161
3.514193,6222.846772,4.348745,NO,0.004082
3.64681,5966.758631,4.103708,NO,0.010488
2.893858,6096.779047,4.074742,NO,0.006325
2.86467,5681.667334,4.17112,YES,0.012649
3.861209,6870.265254,4.312135,NO,0.01069
2.85475,6161.386607,4.084769,YES,0.00488
2.892822,6021.690024,3.912618,NO,0.008367
3.880831,6655.810157,4.09409,NO,0.010328
3.985594,6264.20842,4.133515,NO,0.008944
2.82007,5372.597159,4.151711,NO,0.01
3.982441,5707.180961,4.284689,NO,0.008944
2.872596,6423.854922,4.107379,NO,0.010488
2.807513,6045.532969,4.058076,NO,0.008944
